drug_row,drug_col,cell_line_name,css
MRK-003,AZD1775,A427,73.3555
MRK-003,AZD1775,A427,77.2415
MRK-003,AZD1775,A427,78.8575
MRK-003,BEZ-235,A427,69.3645
MRK-003,BEZ-235,A427,67.2455
MRK-003,BEZ-235,A427,62.9425
MRK-003,BEZ-235,A427,66.7655
MRK-003,BORTEZOMIB,A427,81.6235
MRK-003,BORTEZOMIB,A427,83.075
MRK-003,BORTEZOMIB,A427,79.7925
MRK-003,BORTEZOMIB,A427,71.174
MRK-003,CARBOPLATIN,A427,56.1605
MRK-003,CARBOPLATIN,A427,63.2175
MRK-003,CARBOPLATIN,A427,60.8505
MRK-003,CARBOPLATIN,A427,57.7895
MRK-003,CYCLOPHOSPHAMIDE,A427,49.958
MRK-003,CYCLOPHOSPHAMIDE,A427,48.7925
MRK-003,CYCLOPHOSPHAMIDE,A427,49.9475
MRK-003,CYCLOPHOSPHAMIDE,A427,50.835
MRK-003,DASATINIB,A427,66.098
MRK-003,DASATINIB,A427,66.3735
MRK-003,DASATINIB,A427,66.6125
MRK-003,DASATINIB,A427,70.262
MRK-003,DEXAMETHASONE,A427,50.617
MRK-003,DEXAMETHASONE,A427,49.215
MRK-003,DEXAMETHASONE,A427,46.07
MRK-003,DEXAMETHASONE,A427,52.056
MRK-003,DINACICLIB,A427,71.025
MRK-003,DINACICLIB,A427,71.156
MRK-003,DINACICLIB,A427,62.746
MRK-003,DINACICLIB,A427,67.139
MRK-003,DOXORUBICIN,A427,73.8275
MRK-003,DOXORUBICIN,A427,78.3115
MRK-003,DOXORUBICIN,A427,75.1655
MRK-003,DOXORUBICIN,A427,73.3065
MRK-003,ERLOTINIB,A427,75.136
MRK-003,ERLOTINIB,A427,74.581
MRK-003,ERLOTINIB,A427,73.6085
MRK-003,ERLOTINIB,A427,74.459
MRK-003,ETOPOSIDE,A427,77.332
MRK-003,ETOPOSIDE,A427,73.549
MRK-003,ETOPOSIDE,A427,75.4675
MRK-003,ETOPOSIDE,A427,75.607
MRK-003,GELDANAMYCIN,A427,71.202
MRK-003,GELDANAMYCIN,A427,77.509
MRK-003,GELDANAMYCIN,A427,72.079
MRK-003,GELDANAMYCIN,A427,70.903
MRK-003,GEMCITABINE,A427,80.263
MRK-003,GEMCITABINE,A427,80.165
MRK-003,GEMCITABINE,A427,81.4195
MRK-003,GEMCITABINE,A427,71.9295
MRK-003,L778123,A427,48.6365
MRK-003,L778123,A427,54.506
MRK-003,L778123,A427,49.3365
MRK-003,L778123,A427,49.287
MRK-003,LAPATINIB,A427,79.375
MRK-003,LAPATINIB,A427,75.751
MRK-003,LAPATINIB,A427,77.965
MRK-003,LAPATINIB,A427,84.424
MRK-003,METFORMIN,A427,55.6095
MRK-003,METFORMIN,A427,45.943
MRK-003,METFORMIN,A427,50.8135
MRK-003,METFORMIN,A427,56.7935
MRK-003,METHOTREXATE,A427,55.204
MRK-003,METHOTREXATE,A427,57.632
MRK-003,METHOTREXATE,A427,58.6895
MRK-003,METHOTREXATE,A427,67.942
MRK-003,MITOMYCINE,A427,74.0675
MRK-003,MITOMYCINE,A427,75.859
MRK-003,MITOMYCINE,A427,68.7535
MRK-003,MITOMYCINE,A427,70.203
MRK-003,MK-2206,A427,73.411
MRK-003,MK-2206,A427,74.1585
MRK-003,MK-2206,A427,75.457
MRK-003,MK-2206,A427,76.4765
MRK-003,MK-4827,A427,55.9835
MRK-003,MK-4827,A427,55.888
MRK-003,MK-4827,A427,61.126
MRK-003,MK-4827,A427,57.988
MRK-003,MK-5108,A427,68.514
MRK-003,MK-5108,A427,67.9255
MRK-003,MK-5108,A427,67.725
MRK-003,MK-5108,A427,66.608
MRK-003,MK-8669,A427,60.569
MRK-003,MK-8669,A427,54.2825
MRK-003,MK-8669,A427,57.014
MRK-003,MK-8669,A427,54.1375
MRK-003,MK-8776,A427,60.6725
MRK-003,MK-8776,A427,63.2905
MRK-003,MK-8776,A427,61.5075
MRK-003,MK-8776,A427,59.971
MRK-003,OXALIPLATIN,A427,66.1985
MRK-003,OXALIPLATIN,A427,62.4995
MRK-003,OXALIPLATIN,A427,54.999
MRK-003,OXALIPLATIN,A427,53.668
MRK-003,PACLITAXEL,A427,75.1595
MRK-003,PACLITAXEL,A427,84.559
MRK-003,PACLITAXEL,A427,80.3195
MRK-003,PACLITAXEL,A427,79.9925
MRK-003,PD325901,A427,67.2155
MRK-003,PD325901,A427,66.528
MRK-003,PD325901,A427,67.9585
MRK-003,PD325901,A427,61.797
MRK-003,SN-38,A427,74.3255
MRK-003,SN-38,A427,74.094
MRK-003,SN-38,A427,75.3805
MRK-003,SN-38,A427,71.8565
MRK-003,SORAFENIB,A427,85.953
MRK-003,SORAFENIB,A427,87.454
MRK-003,SORAFENIB,A427,86.5595
MRK-003,SORAFENIB,A427,86.6465
MRK-003,SUNITINIB,A427,88.1915
MRK-003,SUNITINIB,A427,88.9715
MRK-003,SUNITINIB,A427,87.418
MRK-003,SUNITINIB,A427,88.802
MRK-003,TEMOZOLOMIDE,A427,69.6165
MRK-003,TEMOZOLOMIDE,A427,69.6245
MRK-003,TEMOZOLOMIDE,A427,68.1625
MRK-003,TEMOZOLOMIDE,A427,68.3085
MRK-003,TOPOTECAN,A427,72.6525
MRK-003,TOPOTECAN,A427,73.389
MRK-003,TOPOTECAN,A427,78.9205
MRK-003,TOPOTECAN,A427,69.5435
MRK-003,VINBLASTINE,A427,60.123
MRK-003,VINBLASTINE,A427,75.067
MRK-003,VINBLASTINE,A427,76.92
MRK-003,VINBLASTINE,A427,59.081
MRK-003,VINORELBINE,A427,73.588
MRK-003,VINORELBINE,A427,67.5085
MRK-003,VINORELBINE,A427,73.1495
MRK-003,VINORELBINE,A427,64.0115
MRK-003,ZOLINZA,A427,58.406
MRK-003,ZOLINZA,A427,48.8495
MRK-003,ZOLINZA,A427,47.9485
MRK-003,ZOLINZA,A427,56.4165
OXALIPLATIN,DINACICLIB,A427,57.3285
OXALIPLATIN,DINACICLIB,A427,65.247
OXALIPLATIN,DINACICLIB,A427,41.495
OXALIPLATIN,DINACICLIB,A427,68.0035
OXALIPLATIN,MK-8776,A427,48.781
OXALIPLATIN,MK-8776,A427,52.336
OXALIPLATIN,MK-8776,A427,50.7125
OXALIPLATIN,MK-8776,A427,45.936
OXALIPLATIN,SORAFENIB,A427,72.3865
OXALIPLATIN,SORAFENIB,A427,71.1675
OXALIPLATIN,SORAFENIB,A427,74.4025
OXALIPLATIN,SORAFENIB,A427,73.7315
PACLITAXEL,ABT-888,A427,65.8595
PACLITAXEL,ABT-888,A427,56.91
PACLITAXEL,ABT-888,A427,53.8205
PACLITAXEL,ABT-888,A427,49.8575
PACLITAXEL,AZD1775,A427,77.704
PACLITAXEL,AZD1775,A427,83.6135
PACLITAXEL,AZD1775,A427,78.7635
PACLITAXEL,AZD1775,A427,74.939
PACLITAXEL,BEZ-235,A427,62.9065
PACLITAXEL,BEZ-235,A427,63.6245
PACLITAXEL,BEZ-235,A427,58.2535
PACLITAXEL,BEZ-235,A427,57.855
PACLITAXEL,BORTEZOMIB,A427,72.9035
PACLITAXEL,BORTEZOMIB,A427,63.4345
PACLITAXEL,BORTEZOMIB,A427,71.273
PACLITAXEL,BORTEZOMIB,A427,84.064
PACLITAXEL,DASATINIB,A427,71.141
PACLITAXEL,DASATINIB,A427,73.135
PACLITAXEL,DASATINIB,A427,67.511
PACLITAXEL,DASATINIB,A427,67.0725
PACLITAXEL,DINACICLIB,A427,88.464
PACLITAXEL,DINACICLIB,A427,83.654
PACLITAXEL,DINACICLIB,A427,86.422
PACLITAXEL,DINACICLIB,A427,81.142
PACLITAXEL,ERLOTINIB,A427,72.653
PACLITAXEL,ERLOTINIB,A427,76.4475
PACLITAXEL,ERLOTINIB,A427,72.7575
PACLITAXEL,ERLOTINIB,A427,65.817
PACLITAXEL,GELDANAMYCIN,A427,76.2345
PACLITAXEL,GELDANAMYCIN,A427,74.4495
PACLITAXEL,GELDANAMYCIN,A427,75.835
PACLITAXEL,GELDANAMYCIN,A427,63.7635
PACLITAXEL,L778123,A427,70.0325
PACLITAXEL,L778123,A427,62.9055
PACLITAXEL,L778123,A427,62.6805
PACLITAXEL,L778123,A427,74.2485
PACLITAXEL,LAPATINIB,A427,64.8585
PACLITAXEL,LAPATINIB,A427,64.8235
PACLITAXEL,LAPATINIB,A427,65.7665
PACLITAXEL,LAPATINIB,A427,65.4615
PACLITAXEL,MK-2206,A427,62.386
PACLITAXEL,MK-2206,A427,75.637
PACLITAXEL,MK-2206,A427,65.877
PACLITAXEL,MK-2206,A427,65.6225
PACLITAXEL,MK-4827,A427,52.095
PACLITAXEL,MK-4827,A427,48.16
PACLITAXEL,MK-4827,A427,56.79
PACLITAXEL,MK-4827,A427,41.456
PACLITAXEL,MK-5108,A427,82.078
PACLITAXEL,MK-5108,A427,84.497
PACLITAXEL,MK-5108,A427,84.9515
PACLITAXEL,MK-5108,A427,85.592
PACLITAXEL,MK-8669,A427,59.7805
PACLITAXEL,MK-8669,A427,61.021
PACLITAXEL,MK-8669,A427,60.951
PACLITAXEL,MK-8669,A427,68.5765
PACLITAXEL,MK-8776,A427,56.5535
PACLITAXEL,MK-8776,A427,55.8325
PACLITAXEL,MK-8776,A427,62.074
PACLITAXEL,MK-8776,A427,58.4265
PACLITAXEL,PD325901,A427,79.5335
PACLITAXEL,PD325901,A427,67.023
PACLITAXEL,PD325901,A427,63.3545
PACLITAXEL,PD325901,A427,66.7905
PACLITAXEL,SORAFENIB,A427,86.015
PACLITAXEL,SORAFENIB,A427,86.917
PACLITAXEL,SORAFENIB,A427,86.69
PACLITAXEL,SORAFENIB,A427,85.163
PACLITAXEL,SUNITINIB,A427,87.927
PACLITAXEL,SUNITINIB,A427,86.017
PACLITAXEL,SUNITINIB,A427,88.5545
PACLITAXEL,SUNITINIB,A427,91.582
PACLITAXEL,TEMOZOLOMIDE,A427,68.726
PACLITAXEL,TEMOZOLOMIDE,A427,63.991
PACLITAXEL,TEMOZOLOMIDE,A427,69.745
PACLITAXEL,TEMOZOLOMIDE,A427,69.279
PACLITAXEL,ZOLINZA,A427,67.911
PACLITAXEL,ZOLINZA,A427,67.458
PACLITAXEL,ZOLINZA,A427,61.368
PACLITAXEL,ZOLINZA,A427,69.0505
PD325901,ABT-888,A427,27.5945
PD325901,ABT-888,A427,27.6475
PD325901,ABT-888,A427,29.1535
PD325901,ABT-888,A427,30.1095
PD325901,BEZ-235,A427,51.3625
PD325901,BEZ-235,A427,55.1535
PD325901,BEZ-235,A427,61.5475
PD325901,BEZ-235,A427,63.867
PD325901,BORTEZOMIB,A427,62.3285
PD325901,BORTEZOMIB,A427,70.7355
PD325901,BORTEZOMIB,A427,63.409
PD325901,BORTEZOMIB,A427,60.253
PD325901,DASATINIB,A427,50.6925
PD325901,DASATINIB,A427,47.352
PD325901,DASATINIB,A427,51.701
PD325901,DASATINIB,A427,55.712
PD325901,DINACICLIB,A427,67.709
PD325901,DINACICLIB,A427,54.9235
PD325901,DINACICLIB,A427,59.942
PD325901,DINACICLIB,A427,67.8555
PD325901,GELDANAMYCIN,A427,53.9115
PD325901,GELDANAMYCIN,A427,53.0955
PD325901,GELDANAMYCIN,A427,56.6755
PD325901,GELDANAMYCIN,A427,57.1075
PD325901,MK-8669,A427,37.297
PD325901,MK-8669,A427,37.7435
PD325901,MK-8669,A427,32.366
PD325901,MK-8669,A427,39.0795
PD325901,MK-8776,A427,47.049
PD325901,MK-8776,A427,47.194
PD325901,MK-8776,A427,50.285
PD325901,MK-8776,A427,34.5605
PD325901,OXALIPLATIN,A427,45.6795
PD325901,OXALIPLATIN,A427,42.443
PD325901,OXALIPLATIN,A427,43.6545
PD325901,OXALIPLATIN,A427,51.7465
PD325901,SN-38,A427,64.994
PD325901,SN-38,A427,61.322
PD325901,SN-38,A427,61.656
PD325901,SN-38,A427,63.5855
PD325901,SORAFENIB,A427,77.335
PD325901,SORAFENIB,A427,79.4695
PD325901,SORAFENIB,A427,80.384
PD325901,SORAFENIB,A427,82.223
PD325901,TOPOTECAN,A427,72.95
PD325901,TOPOTECAN,A427,74.4585
PD325901,TOPOTECAN,A427,78.104
PD325901,TOPOTECAN,A427,76.6315
SN-38,DINACICLIB,A427,74.797
SN-38,DINACICLIB,A427,79.036
SN-38,DINACICLIB,A427,74.32
SN-38,DINACICLIB,A427,59.46
SN-38,MK-8776,A427,59.214
SN-38,MK-8776,A427,64.362
SN-38,MK-8776,A427,65.532
SN-38,MK-8776,A427,66.736
SN-38,SORAFENIB,A427,79.419
SN-38,SORAFENIB,A427,79.614
SN-38,SORAFENIB,A427,79.756
SN-38,SORAFENIB,A427,80.4145
SORAFENIB,DINACICLIB,A427,89.6335
SORAFENIB,DINACICLIB,A427,77.6605
SORAFENIB,DINACICLIB,A427,83.8935
SORAFENIB,DINACICLIB,A427,88.9285
SORAFENIB,MK-8776,A427,81.9385
SORAFENIB,MK-8776,A427,82.0405
SORAFENIB,MK-8776,A427,82.1255
SORAFENIB,MK-8776,A427,84.269
SUNITINIB,ABT-888,A427,71.976
SUNITINIB,ABT-888,A427,68.4875
SUNITINIB,ABT-888,A427,69.7195
SUNITINIB,ABT-888,A427,75.036
SUNITINIB,AZD1775,A427,86.414
SUNITINIB,AZD1775,A427,86.3305
SUNITINIB,AZD1775,A427,86.606
SUNITINIB,AZD1775,A427,84.982
SUNITINIB,BEZ-235,A427,84.546
SUNITINIB,BEZ-235,A427,85.149
SUNITINIB,BEZ-235,A427,88.406
SUNITINIB,BEZ-235,A427,86.5565
SUNITINIB,BORTEZOMIB,A427,89.79
SUNITINIB,BORTEZOMIB,A427,85.451
SUNITINIB,BORTEZOMIB,A427,78.883
SUNITINIB,BORTEZOMIB,A427,88.138
SUNITINIB,DASATINIB,A427,76.891
SUNITINIB,DASATINIB,A427,77.6145
SUNITINIB,DASATINIB,A427,80.629
SUNITINIB,DASATINIB,A427,72.288
SUNITINIB,DINACICLIB,A427,82.053
SUNITINIB,DINACICLIB,A427,86.3245
SUNITINIB,DINACICLIB,A427,88.121
SUNITINIB,DINACICLIB,A427,88.9725
SUNITINIB,ERLOTINIB,A427,83.444
SUNITINIB,ERLOTINIB,A427,85.873
SUNITINIB,ERLOTINIB,A427,85.49
SUNITINIB,ERLOTINIB,A427,85.719
SUNITINIB,GELDANAMYCIN,A427,81.9395
SUNITINIB,GELDANAMYCIN,A427,81.7865
SUNITINIB,GELDANAMYCIN,A427,87.0015
SUNITINIB,GELDANAMYCIN,A427,83.66
SUNITINIB,LAPATINIB,A427,86.2965
SUNITINIB,LAPATINIB,A427,87.852
SUNITINIB,LAPATINIB,A427,86.7825
SUNITINIB,LAPATINIB,A427,87.4715
SUNITINIB,MK-2206,A427,80.6975
SUNITINIB,MK-2206,A427,79.619
SUNITINIB,MK-2206,A427,82.368
SUNITINIB,MK-2206,A427,81.981
SUNITINIB,MK-4827,A427,70.851
SUNITINIB,MK-4827,A427,73.2935
SUNITINIB,MK-4827,A427,70.895
SUNITINIB,MK-4827,A427,71.2255
SUNITINIB,MK-5108,A427,84.178
SUNITINIB,MK-5108,A427,84.5535
SUNITINIB,MK-5108,A427,83.883
SUNITINIB,MK-5108,A427,85.124
SUNITINIB,MK-8669,A427,80.564
SUNITINIB,MK-8669,A427,79.52
SUNITINIB,MK-8669,A427,79.0435
SUNITINIB,MK-8669,A427,79.1735
SUNITINIB,MK-8776,A427,79.2145
SUNITINIB,MK-8776,A427,81.292
SUNITINIB,MK-8776,A427,80.23
SUNITINIB,MK-8776,A427,76.688
SUNITINIB,OXALIPLATIN,A427,72.564
SUNITINIB,OXALIPLATIN,A427,69.913
SUNITINIB,OXALIPLATIN,A427,75.6845
SUNITINIB,OXALIPLATIN,A427,77.097
SUNITINIB,PD325901,A427,80.401
SUNITINIB,PD325901,A427,80.1145
SUNITINIB,PD325901,A427,80.096
SUNITINIB,PD325901,A427,81.0335
SUNITINIB,SN-38,A427,85.5255
SUNITINIB,SN-38,A427,85.478
SUNITINIB,SN-38,A427,86.704
SUNITINIB,SN-38,A427,83.3025
SUNITINIB,SORAFENIB,A427,91.1825
SUNITINIB,SORAFENIB,A427,89.8055
SUNITINIB,SORAFENIB,A427,88.88
SUNITINIB,SORAFENIB,A427,90.946
SUNITINIB,TEMOZOLOMIDE,A427,85.8105
SUNITINIB,TEMOZOLOMIDE,A427,82.5095
SUNITINIB,TEMOZOLOMIDE,A427,78.0635
SUNITINIB,TEMOZOLOMIDE,A427,84.316
SUNITINIB,TOPOTECAN,A427,85.541
SUNITINIB,TOPOTECAN,A427,90.495
SUNITINIB,TOPOTECAN,A427,88.8895
SUNITINIB,TOPOTECAN,A427,88.4885
TEMOZOLOMIDE,ABT-888,A427,43.8515
TEMOZOLOMIDE,ABT-888,A427,36.555
TEMOZOLOMIDE,ABT-888,A427,38.7855
TEMOZOLOMIDE,ABT-888,A427,30.519
TEMOZOLOMIDE,AZD1775,A427,82.3145
TEMOZOLOMIDE,AZD1775,A427,78.838
TEMOZOLOMIDE,AZD1775,A427,83.056
TEMOZOLOMIDE,AZD1775,A427,79.8645
TEMOZOLOMIDE,BEZ-235,A427,49.6765
TEMOZOLOMIDE,BEZ-235,A427,53.3445
TEMOZOLOMIDE,BEZ-235,A427,54.8045
TEMOZOLOMIDE,BEZ-235,A427,53.1075
TEMOZOLOMIDE,BORTEZOMIB,A427,57.9245
TEMOZOLOMIDE,BORTEZOMIB,A427,57.2955
TEMOZOLOMIDE,BORTEZOMIB,A427,71.7075
TEMOZOLOMIDE,BORTEZOMIB,A427,62.752
TEMOZOLOMIDE,DASATINIB,A427,54.838
TEMOZOLOMIDE,DASATINIB,A427,51.464
TEMOZOLOMIDE,DASATINIB,A427,55.149
TEMOZOLOMIDE,DASATINIB,A427,59.4365
TEMOZOLOMIDE,DINACICLIB,A427,68.017
TEMOZOLOMIDE,DINACICLIB,A427,62.8225
TEMOZOLOMIDE,DINACICLIB,A427,56.7615
TEMOZOLOMIDE,DINACICLIB,A427,71.588
TEMOZOLOMIDE,ERLOTINIB,A427,65.321
TEMOZOLOMIDE,ERLOTINIB,A427,63.736
TEMOZOLOMIDE,ERLOTINIB,A427,67.6855
TEMOZOLOMIDE,ERLOTINIB,A427,65.165
TEMOZOLOMIDE,GELDANAMYCIN,A427,68.743
TEMOZOLOMIDE,GELDANAMYCIN,A427,69.571
TEMOZOLOMIDE,GELDANAMYCIN,A427,71.3665
TEMOZOLOMIDE,GELDANAMYCIN,A427,74.8165
TEMOZOLOMIDE,LAPATINIB,A427,42.7325
TEMOZOLOMIDE,LAPATINIB,A427,46.968
TEMOZOLOMIDE,LAPATINIB,A427,45.145
TEMOZOLOMIDE,LAPATINIB,A427,39.734
TEMOZOLOMIDE,MK-2206,A427,51.6
TEMOZOLOMIDE,MK-2206,A427,53.3
TEMOZOLOMIDE,MK-2206,A427,44.951
TEMOZOLOMIDE,MK-2206,A427,54.3385
TEMOZOLOMIDE,MK-4827,A427,39.997
TEMOZOLOMIDE,MK-4827,A427,38.785
TEMOZOLOMIDE,MK-4827,A427,37.28
TEMOZOLOMIDE,MK-4827,A427,36.638
TEMOZOLOMIDE,MK-5108,A427,66.2895
TEMOZOLOMIDE,MK-5108,A427,64.556
TEMOZOLOMIDE,MK-5108,A427,61.7755
TEMOZOLOMIDE,MK-5108,A427,65.602
TEMOZOLOMIDE,MK-8669,A427,52.5905
TEMOZOLOMIDE,MK-8669,A427,37.5855
TEMOZOLOMIDE,MK-8669,A427,50.3595
TEMOZOLOMIDE,MK-8669,A427,48.5255
TEMOZOLOMIDE,MK-8776,A427,74.87
TEMOZOLOMIDE,MK-8776,A427,65.4045
TEMOZOLOMIDE,MK-8776,A427,68.002
TEMOZOLOMIDE,MK-8776,A427,75.276
TEMOZOLOMIDE,OXALIPLATIN,A427,53.753
TEMOZOLOMIDE,OXALIPLATIN,A427,49.0755
TEMOZOLOMIDE,OXALIPLATIN,A427,49.5135
TEMOZOLOMIDE,OXALIPLATIN,A427,47.971
TEMOZOLOMIDE,PD325901,A427,52.547
TEMOZOLOMIDE,PD325901,A427,49.454
TEMOZOLOMIDE,PD325901,A427,53.776
TEMOZOLOMIDE,PD325901,A427,53.59
TEMOZOLOMIDE,SN-38,A427,58.722
TEMOZOLOMIDE,SN-38,A427,58.524
TEMOZOLOMIDE,SN-38,A427,60.4195
TEMOZOLOMIDE,SN-38,A427,61.746
TEMOZOLOMIDE,SORAFENIB,A427,84.6215
TEMOZOLOMIDE,SORAFENIB,A427,79.363
TEMOZOLOMIDE,SORAFENIB,A427,82.2655
TEMOZOLOMIDE,SORAFENIB,A427,82.9305
TEMOZOLOMIDE,TOPOTECAN,A427,68.7385
TEMOZOLOMIDE,TOPOTECAN,A427,69.9505
TEMOZOLOMIDE,TOPOTECAN,A427,72.7285
TEMOZOLOMIDE,TOPOTECAN,A427,69.1465
TOPOTECAN,BEZ-235,A427,75.253
TOPOTECAN,BEZ-235,A427,70.014
TOPOTECAN,BEZ-235,A427,76.438
TOPOTECAN,BEZ-235,A427,76.506
TOPOTECAN,DINACICLIB,A427,81.4475
TOPOTECAN,DINACICLIB,A427,81.4075
TOPOTECAN,DINACICLIB,A427,78.3235
TOPOTECAN,DINACICLIB,A427,79.3605
TOPOTECAN,MK-8776,A427,62.2185
TOPOTECAN,MK-8776,A427,64.4065
TOPOTECAN,MK-8776,A427,72.91
TOPOTECAN,MK-8776,A427,66.63
TOPOTECAN,SORAFENIB,A427,85.447
TOPOTECAN,SORAFENIB,A427,85.3805
TOPOTECAN,SORAFENIB,A427,88.172
TOPOTECAN,SORAFENIB,A427,86.711
VINBLASTINE,ABT-888,A427,14.275
VINBLASTINE,ABT-888,A427,16.9005
VINBLASTINE,ABT-888,A427,17.6115
VINBLASTINE,ABT-888,A427,19.1995
VINBLASTINE,AZD1775,A427,50.8135
VINBLASTINE,AZD1775,A427,51.605
VINBLASTINE,AZD1775,A427,52.102
VINBLASTINE,AZD1775,A427,55.6855
VINBLASTINE,BEZ-235,A427,44.942
VINBLASTINE,BEZ-235,A427,47.772
VINBLASTINE,BEZ-235,A427,42.6505
VINBLASTINE,BEZ-235,A427,43.5425
VINBLASTINE,BORTEZOMIB,A427,67.399
VINBLASTINE,BORTEZOMIB,A427,64.419
VINBLASTINE,BORTEZOMIB,A427,54.8655
VINBLASTINE,BORTEZOMIB,A427,49.7065
VINBLASTINE,DASATINIB,A427,47.77
VINBLASTINE,DASATINIB,A427,47.305
VINBLASTINE,DASATINIB,A427,46.2895
VINBLASTINE,DASATINIB,A427,50.0915
VINBLASTINE,DINACICLIB,A427,52.782
VINBLASTINE,DINACICLIB,A427,65.3255
VINBLASTINE,DINACICLIB,A427,58.7225
VINBLASTINE,DINACICLIB,A427,58.5515
VINBLASTINE,ERLOTINIB,A427,61.1535
VINBLASTINE,ERLOTINIB,A427,56.15
VINBLASTINE,ERLOTINIB,A427,72.8395
VINBLASTINE,ERLOTINIB,A427,63.416
VINBLASTINE,GELDANAMYCIN,A427,56.732
VINBLASTINE,GELDANAMYCIN,A427,42.433
VINBLASTINE,GELDANAMYCIN,A427,44.4735
VINBLASTINE,GELDANAMYCIN,A427,52.7
VINBLASTINE,L778123,A427,63.045
VINBLASTINE,L778123,A427,45.7615
VINBLASTINE,L778123,A427,63.6565
VINBLASTINE,L778123,A427,46.7765
VINBLASTINE,LAPATINIB,A427,25.628
VINBLASTINE,LAPATINIB,A427,19.991
VINBLASTINE,LAPATINIB,A427,40.6675
VINBLASTINE,LAPATINIB,A427,31.267
VINBLASTINE,MK-2206,A427,21.098
VINBLASTINE,MK-2206,A427,19.9935
VINBLASTINE,MK-2206,A427,35.04
VINBLASTINE,MK-2206,A427,26.9455
VINBLASTINE,MK-4827,A427,22.141
VINBLASTINE,MK-4827,A427,22.544
VINBLASTINE,MK-4827,A427,19.736
VINBLASTINE,MK-4827,A427,19.277
VINBLASTINE,MK-5108,A427,49.621
VINBLASTINE,MK-5108,A427,62.048
VINBLASTINE,MK-5108,A427,64.735
VINBLASTINE,MK-5108,A427,69.475
VINBLASTINE,MK-8669,A427,21.1325
VINBLASTINE,MK-8669,A427,22.9215
VINBLASTINE,MK-8669,A427,39.7205
VINBLASTINE,MK-8669,A427,18.8195
VINBLASTINE,MK-8776,A427,32.371
VINBLASTINE,MK-8776,A427,35.8855
VINBLASTINE,MK-8776,A427,35.5775
VINBLASTINE,MK-8776,A427,30.304
VINBLASTINE,PD325901,A427,37.605
VINBLASTINE,PD325901,A427,40.6965
VINBLASTINE,PD325901,A427,37.5975
VINBLASTINE,PD325901,A427,32.8175
VINBLASTINE,SORAFENIB,A427,86.1795
VINBLASTINE,SORAFENIB,A427,84.487
VINBLASTINE,SORAFENIB,A427,85.5665
VINBLASTINE,SORAFENIB,A427,86.1995
VINBLASTINE,SUNITINIB,A427,73.5705
VINBLASTINE,SUNITINIB,A427,78.8605
VINBLASTINE,SUNITINIB,A427,81.1475
VINBLASTINE,SUNITINIB,A427,75.4965
VINBLASTINE,TEMOZOLOMIDE,A427,34.8925
VINBLASTINE,TEMOZOLOMIDE,A427,40.3095
VINBLASTINE,TEMOZOLOMIDE,A427,35.706
VINBLASTINE,TEMOZOLOMIDE,A427,35.6335
VINBLASTINE,ZOLINZA,A427,51.047
VINBLASTINE,ZOLINZA,A427,57.585
VINBLASTINE,ZOLINZA,A427,44.738
VINBLASTINE,ZOLINZA,A427,56.5235
VINORELBINE,ABT-888,A427,35.507
VINORELBINE,ABT-888,A427,55.042
VINORELBINE,ABT-888,A427,36.495
VINORELBINE,ABT-888,A427,45.3395
VINORELBINE,AZD1775,A427,72.6255
VINORELBINE,AZD1775,A427,73.4425
VINORELBINE,AZD1775,A427,58.5975
VINORELBINE,AZD1775,A427,74.222
VINORELBINE,BEZ-235,A427,57.19
VINORELBINE,BEZ-235,A427,51.4705
VINORELBINE,BEZ-235,A427,52.0195
VINORELBINE,BEZ-235,A427,56.371
VINORELBINE,BORTEZOMIB,A427,64.557
VINORELBINE,BORTEZOMIB,A427,74.6285
VINORELBINE,BORTEZOMIB,A427,74.717
VINORELBINE,BORTEZOMIB,A427,65.667
VINORELBINE,DASATINIB,A427,66.3245
VINORELBINE,DASATINIB,A427,69.312
VINORELBINE,DASATINIB,A427,67.484
VINORELBINE,DASATINIB,A427,64.537
VINORELBINE,DINACICLIB,A427,75.27
VINORELBINE,DINACICLIB,A427,80.839
VINORELBINE,DINACICLIB,A427,71.5295
VINORELBINE,DINACICLIB,A427,77.027
VINORELBINE,ERLOTINIB,A427,65.26
VINORELBINE,ERLOTINIB,A427,60.445
VINORELBINE,ERLOTINIB,A427,73.311
VINORELBINE,ERLOTINIB,A427,76.753
VINORELBINE,GELDANAMYCIN,A427,75.3415
VINORELBINE,GELDANAMYCIN,A427,68.143
VINORELBINE,GELDANAMYCIN,A427,65.042
VINORELBINE,GELDANAMYCIN,A427,64.5305
VINORELBINE,LAPATINIB,A427,52.063
VINORELBINE,LAPATINIB,A427,50.499
VINORELBINE,LAPATINIB,A427,65.6315
VINORELBINE,LAPATINIB,A427,47.1085
VINORELBINE,MK-2206,A427,47.8495
VINORELBINE,MK-2206,A427,65.4395
VINORELBINE,MK-2206,A427,54.656
VINORELBINE,MK-2206,A427,65.7485
VINORELBINE,MK-4827,A427,40.164
VINORELBINE,MK-4827,A427,35.885
VINORELBINE,MK-4827,A427,52.618
VINORELBINE,MK-4827,A427,45.609
VINORELBINE,MK-5108,A427,58.7685
VINORELBINE,MK-5108,A427,61.2465
VINORELBINE,MK-5108,A427,65.3765
VINORELBINE,MK-5108,A427,64.37
VINORELBINE,MK-8669,A427,45.167
VINORELBINE,MK-8669,A427,45.964
VINORELBINE,MK-8669,A427,54.1835
