drug_row,drug_col,cell_line_name,synergy_loewe
DEXAMETHASONE,MK-8776,COLO320DM,-16.81013719
DEXAMETHASONE,MK-8776,COLO320DM,-15.74526219
DEXAMETHASONE,MK-8776,COLO320DM,-10.99482469
DEXAMETHASONE,MK-8776,COLO320DM,-5.097012194
DEXAMETHASONE,PD325901,COLO320DM,-3.680048373
DEXAMETHASONE,PD325901,COLO320DM,3.143701627
DEXAMETHASONE,PD325901,COLO320DM,5.391139127
DEXAMETHASONE,PD325901,COLO320DM,2.726451627
DEXAMETHASONE,SORAFENIB,COLO320DM,-16.34636786
DEXAMETHASONE,SORAFENIB,COLO320DM,-14.92593036
DEXAMETHASONE,SORAFENIB,COLO320DM,-17.73318036
DEXAMETHASONE,SORAFENIB,COLO320DM,-14.23793036
DEXAMETHASONE,SUNITINIB,COLO320DM,-19.90315817
DEXAMETHASONE,SUNITINIB,COLO320DM,-15.32590817
DEXAMETHASONE,SUNITINIB,COLO320DM,-15.29672067
DEXAMETHASONE,SUNITINIB,COLO320DM,-17.87728317
DEXAMETHASONE,TEMOZOLOMIDE,COLO320DM,2.280905218
DEXAMETHASONE,TEMOZOLOMIDE,COLO320DM,-0.765532282
DEXAMETHASONE,TEMOZOLOMIDE,COLO320DM,5.520342718
DEXAMETHASONE,TEMOZOLOMIDE,COLO320DM,-1.622157282
DEXAMETHASONE,ZOLINZA,COLO320DM,-34.29761814
DEXAMETHASONE,ZOLINZA,COLO320DM,-32.78868064
DEXAMETHASONE,ZOLINZA,COLO320DM,-32.43286814
DEXAMETHASONE,ZOLINZA,COLO320DM,-27.73061814
DINACICLIB,MK-8776,COLO320DM,4.058371021
DINACICLIB,MK-8776,COLO320DM,1.015621021
DINACICLIB,MK-8776,COLO320DM,7.569246021
DINACICLIB,MK-8776,COLO320DM,8.647371021
DOXORUBICIN,ABT-888,COLO320DM,-55.39368204
DOXORUBICIN,ABT-888,COLO320DM,-61.66049454
DOXORUBICIN,ABT-888,COLO320DM,-51.25318204
DOXORUBICIN,ABT-888,COLO320DM,-50.65736954
DOXORUBICIN,AZD1775,COLO320DM,3.263553209
DOXORUBICIN,AZD1775,COLO320DM,11.27386571
DOXORUBICIN,AZD1775,COLO320DM,10.22799071
DOXORUBICIN,AZD1775,COLO320DM,10.34949071
DOXORUBICIN,BEZ-235,COLO320DM,12.29852311
DOXORUBICIN,BEZ-235,COLO320DM,3.73489811
DOXORUBICIN,BEZ-235,COLO320DM,11.34758561
DOXORUBICIN,BEZ-235,COLO320DM,9.54939811
DOXORUBICIN,BORTEZOMIB,COLO320DM,5.397449837
DOXORUBICIN,BORTEZOMIB,COLO320DM,4.433762337
DOXORUBICIN,BORTEZOMIB,COLO320DM,8.085449837
DOXORUBICIN,BORTEZOMIB,COLO320DM,3.884637337
DOXORUBICIN,DASATINIB,COLO320DM,-23.25350906
DOXORUBICIN,DASATINIB,COLO320DM,-26.05525906
DOXORUBICIN,DASATINIB,COLO320DM,-25.46638406
DOXORUBICIN,DASATINIB,COLO320DM,-29.66738406
DOXORUBICIN,DINACICLIB,COLO320DM,0.055323742
DOXORUBICIN,DINACICLIB,COLO320DM,8.961261242
DOXORUBICIN,DINACICLIB,COLO320DM,5.931073742
DOXORUBICIN,DINACICLIB,COLO320DM,-0.770113758
DOXORUBICIN,ERLOTINIB,COLO320DM,-7.155956836
DOXORUBICIN,ERLOTINIB,COLO320DM,-11.51595684
DOXORUBICIN,ERLOTINIB,COLO320DM,-8.076394336
DOXORUBICIN,ERLOTINIB,COLO320DM,-16.29733184
DOXORUBICIN,GELDANAMYCIN,COLO320DM,-30.96955764
DOXORUBICIN,GELDANAMYCIN,COLO320DM,-35.36849514
DOXORUBICIN,GELDANAMYCIN,COLO320DM,-27.27587014
DOXORUBICIN,GELDANAMYCIN,COLO320DM,-32.02187014
DOXORUBICIN,L778123,COLO320DM,-14.59060302
DOXORUBICIN,L778123,COLO320DM,-14.06604052
DOXORUBICIN,L778123,COLO320DM,-12.49710302
DOXORUBICIN,L778123,COLO320DM,-13.64010302
DOXORUBICIN,LAPATINIB,COLO320DM,4.822511185
DOXORUBICIN,LAPATINIB,COLO320DM,2.244323685
DOXORUBICIN,LAPATINIB,COLO320DM,1.417261185
DOXORUBICIN,LAPATINIB,COLO320DM,0.713448685
DOXORUBICIN,MK-2206,COLO320DM,3.254612538
DOXORUBICIN,MK-2206,COLO320DM,6.441300038
DOXORUBICIN,MK-2206,COLO320DM,9.000300038
DOXORUBICIN,MK-2206,COLO320DM,9.456487538
DOXORUBICIN,MK-4827,COLO320DM,-8.960126764
DOXORUBICIN,MK-4827,COLO320DM,-5.000501764
DOXORUBICIN,MK-4827,COLO320DM,-1.628751764
DOXORUBICIN,MK-4827,COLO320DM,-1.991751764
DOXORUBICIN,MK-5108,COLO320DM,-24.08526311
DOXORUBICIN,MK-5108,COLO320DM,-22.55226311
DOXORUBICIN,MK-5108,COLO320DM,-21.25770061
DOXORUBICIN,MK-5108,COLO320DM,-22.02882561
DOXORUBICIN,MK-8669,COLO320DM,0.78948067
DOXORUBICIN,MK-8669,COLO320DM,10.19998067
DOXORUBICIN,MK-8669,COLO320DM,13.58791817
DOXORUBICIN,MK-8669,COLO320DM,8.23510567
DOXORUBICIN,MK-8776,COLO320DM,0.481207259
DOXORUBICIN,MK-8776,COLO320DM,9.130144759
DOXORUBICIN,MK-8776,COLO320DM,7.015832259
DOXORUBICIN,MK-8776,COLO320DM,10.91351976
DOXORUBICIN,PD325901,COLO320DM,-4.491766034
DOXORUBICIN,PD325901,COLO320DM,-8.490141034
DOXORUBICIN,PD325901,COLO320DM,-7.427516034
DOXORUBICIN,PD325901,COLO320DM,-4.474203534
DOXORUBICIN,SORAFENIB,COLO320DM,-14.81569528
DOXORUBICIN,SORAFENIB,COLO320DM,-14.63394528
DOXORUBICIN,SORAFENIB,COLO320DM,-17.73738278
DOXORUBICIN,SORAFENIB,COLO320DM,-16.43538278
DOXORUBICIN,SUNITINIB,COLO320DM,3.534488076
DOXORUBICIN,SUNITINIB,COLO320DM,0.767488076
DOXORUBICIN,SUNITINIB,COLO320DM,-0.695636924
DOXORUBICIN,SUNITINIB,COLO320DM,-0.055011924
DOXORUBICIN,TEMOZOLOMIDE,COLO320DM,-3.724654136
DOXORUBICIN,TEMOZOLOMIDE,COLO320DM,1.385720864
DOXORUBICIN,TEMOZOLOMIDE,COLO320DM,3.361095864
DOXORUBICIN,TEMOZOLOMIDE,COLO320DM,1.857158364
DOXORUBICIN,ZOLINZA,COLO320DM,4.822162254
DOXORUBICIN,ZOLINZA,COLO320DM,6.643912254
DOXORUBICIN,ZOLINZA,COLO320DM,4.136162254
DOXORUBICIN,ZOLINZA,COLO320DM,-1.846150246
ERLOTINIB,ABT-888,COLO320DM,-31.18703202
ERLOTINIB,ABT-888,COLO320DM,-27.09040702
ERLOTINIB,ABT-888,COLO320DM,-19.91234452
ERLOTINIB,ABT-888,COLO320DM,-24.89290702
ERLOTINIB,BEZ-235,COLO320DM,6.616339164
ERLOTINIB,BEZ-235,COLO320DM,5.448901664
ERLOTINIB,BEZ-235,COLO320DM,11.70283916
ERLOTINIB,BEZ-235,COLO320DM,9.936276664
ERLOTINIB,BORTEZOMIB,COLO320DM,7.820577847
ERLOTINIB,BORTEZOMIB,COLO320DM,5.647202847
ERLOTINIB,BORTEZOMIB,COLO320DM,7.473140347
ERLOTINIB,BORTEZOMIB,COLO320DM,12.27120285
ERLOTINIB,DASATINIB,COLO320DM,-6.528306623
ERLOTINIB,DASATINIB,COLO320DM,-4.046056623
ERLOTINIB,DASATINIB,COLO320DM,-10.04943162
ERLOTINIB,DASATINIB,COLO320DM,-6.831744123
ERLOTINIB,DINACICLIB,COLO320DM,16.16598654
ERLOTINIB,DINACICLIB,COLO320DM,8.847736541
ERLOTINIB,DINACICLIB,COLO320DM,11.80886154
ERLOTINIB,DINACICLIB,COLO320DM,13.40017404
ERLOTINIB,GELDANAMYCIN,COLO320DM,-7.929410168
ERLOTINIB,GELDANAMYCIN,COLO320DM,-5.350035168
ERLOTINIB,GELDANAMYCIN,COLO320DM,-3.527347668
ERLOTINIB,GELDANAMYCIN,COLO320DM,-6.909660168
ERLOTINIB,MK-8669,COLO320DM,11.97995408
ERLOTINIB,MK-8669,COLO320DM,11.62420408
ERLOTINIB,MK-8669,COLO320DM,7.39945408
ERLOTINIB,MK-8669,COLO320DM,4.44576658
ERLOTINIB,MK-8776,COLO320DM,17.88943767
ERLOTINIB,MK-8776,COLO320DM,8.363500167
ERLOTINIB,MK-8776,COLO320DM,8.629000167
ERLOTINIB,MK-8776,COLO320DM,17.46416814
ERLOTINIB,OXALIPLATIN,COLO320DM,-7.832806273
ERLOTINIB,OXALIPLATIN,COLO320DM,-12.59886877
ERLOTINIB,OXALIPLATIN,COLO320DM,-7.741618773
ERLOTINIB,OXALIPLATIN,COLO320DM,-2.483993773
ERLOTINIB,PD325901,COLO320DM,-0.71852293
ERLOTINIB,PD325901,COLO320DM,2.83660207
ERLOTINIB,PD325901,COLO320DM,4.14941457
ERLOTINIB,PD325901,COLO320DM,-1.73177293
ERLOTINIB,SN-38,COLO320DM,3.845440817
ERLOTINIB,SN-38,COLO320DM,1.649565817
ERLOTINIB,SN-38,COLO320DM,6.957065817
ERLOTINIB,SN-38,COLO320DM,5.669065817
ERLOTINIB,SORAFENIB,COLO320DM,-3.911537036
ERLOTINIB,SORAFENIB,COLO320DM,-2.074662036
ERLOTINIB,SORAFENIB,COLO320DM,-1.995099536
ERLOTINIB,SORAFENIB,COLO320DM,-0.659474536
ERLOTINIB,TOPOTECAN,COLO320DM,1.960049016
ERLOTINIB,TOPOTECAN,COLO320DM,6.868486516
ERLOTINIB,TOPOTECAN,COLO320DM,5.817549016
ERLOTINIB,TOPOTECAN,COLO320DM,6.312986516
ETOPOSIDE,ABT-888,COLO320DM,-6.380928655
ETOPOSIDE,ABT-888,COLO320DM,-11.30574116
ETOPOSIDE,ABT-888,COLO320DM,-4.541928655
ETOPOSIDE,ABT-888,COLO320DM,-0.657803655
ETOPOSIDE,AZD1775,COLO320DM,3.862822046
ETOPOSIDE,AZD1775,COLO320DM,5.150259546
ETOPOSIDE,AZD1775,COLO320DM,11.32925955
ETOPOSIDE,AZD1775,COLO320DM,7.082447046
ETOPOSIDE,BEZ-235,COLO320DM,2.242571885
ETOPOSIDE,BEZ-235,COLO320DM,5.816446885
ETOPOSIDE,BEZ-235,COLO320DM,6.491759385
ETOPOSIDE,BEZ-235,COLO320DM,6.401446885
ETOPOSIDE,BORTEZOMIB,COLO320DM,13.56829595
ETOPOSIDE,BORTEZOMIB,COLO320DM,13.61367095
ETOPOSIDE,BORTEZOMIB,COLO320DM,15.11817095
ETOPOSIDE,BORTEZOMIB,COLO320DM,11.36160845
ETOPOSIDE,DASATINIB,COLO320DM,-8.204451331
ETOPOSIDE,DASATINIB,COLO320DM,-7.588076331
ETOPOSIDE,DASATINIB,COLO320DM,-6.739826331
ETOPOSIDE,DASATINIB,COLO320DM,-2.881701331
ETOPOSIDE,DINACICLIB,COLO320DM,-3.675700058
ETOPOSIDE,DINACICLIB,COLO320DM,-5.318700058
ETOPOSIDE,DINACICLIB,COLO320DM,-7.590262558
ETOPOSIDE,DINACICLIB,COLO320DM,3.315549942
ETOPOSIDE,ERLOTINIB,COLO320DM,2.614906936
ETOPOSIDE,ERLOTINIB,COLO320DM,4.222344436
ETOPOSIDE,ERLOTINIB,COLO320DM,7.569469436
ETOPOSIDE,ERLOTINIB,COLO320DM,8.507844436
ETOPOSIDE,GELDANAMYCIN,COLO320DM,-0.878174988
ETOPOSIDE,GELDANAMYCIN,COLO320DM,-8.606862488
ETOPOSIDE,GELDANAMYCIN,COLO320DM,-1.382549988
ETOPOSIDE,GELDANAMYCIN,COLO320DM,0.571887512
ETOPOSIDE,LAPATINIB,COLO320DM,5.037287137
ETOPOSIDE,LAPATINIB,COLO320DM,8.479787137
ETOPOSIDE,LAPATINIB,COLO320DM,12.14891214
ETOPOSIDE,LAPATINIB,COLO320DM,11.77591214
ETOPOSIDE,MK-2206,COLO320DM,8.305027471
ETOPOSIDE,MK-2206,COLO320DM,8.421027471
ETOPOSIDE,MK-2206,COLO320DM,14.36465247
ETOPOSIDE,MK-2206,COLO320DM,12.95977747
ETOPOSIDE,MK-4827,COLO320DM,4.973171459
ETOPOSIDE,MK-4827,COLO320DM,2.095421459
ETOPOSIDE,MK-4827,COLO320DM,5.922671459
ETOPOSIDE,MK-4827,COLO320DM,6.988671459
ETOPOSIDE,MK-5108,COLO320DM,0.355132158
ETOPOSIDE,MK-5108,COLO320DM,-3.298430342
ETOPOSIDE,MK-5108,COLO320DM,-6.171617842
ETOPOSIDE,MK-5108,COLO320DM,-5.163617842
ETOPOSIDE,MK-8669,COLO320DM,7.22253451
ETOPOSIDE,MK-8669,COLO320DM,5.60615951
ETOPOSIDE,MK-8669,COLO320DM,8.66034701
ETOPOSIDE,MK-8669,COLO320DM,9.98472201
ETOPOSIDE,MK-8776,COLO320DM,9.875156887
ETOPOSIDE,MK-8776,COLO320DM,7.410594387
ETOPOSIDE,MK-8776,COLO320DM,9.758406887
ETOPOSIDE,MK-8776,COLO320DM,19.15184439
ETOPOSIDE,PD325901,COLO320DM,1.045348762
ETOPOSIDE,PD325901,COLO320DM,-1.341901238
ETOPOSIDE,PD325901,COLO320DM,2.768536262
ETOPOSIDE,PD325901,COLO320DM,4.208286262
ETOPOSIDE,SORAFENIB,COLO320DM,-7.208182467
ETOPOSIDE,SORAFENIB,COLO320DM,-3.085557467
ETOPOSIDE,SORAFENIB,COLO320DM,0.395880033
ETOPOSIDE,SORAFENIB,COLO320DM,-1.609682467
ETOPOSIDE,SUNITINIB,COLO320DM,4.200547187
ETOPOSIDE,SUNITINIB,COLO320DM,6.782297187
ETOPOSIDE,SUNITINIB,COLO320DM,8.189609687
ETOPOSIDE,SUNITINIB,COLO320DM,7.253109687
ETOPOSIDE,TEMOZOLOMIDE,COLO320DM,2.46411221
ETOPOSIDE,TEMOZOLOMIDE,COLO320DM,-1.16282529
ETOPOSIDE,TEMOZOLOMIDE,COLO320DM,0.69767471
ETOPOSIDE,TEMOZOLOMIDE,COLO320DM,7.36492471
ETOPOSIDE,ZOLINZA,COLO320DM,4.657978155
ETOPOSIDE,ZOLINZA,COLO320DM,-0.387271845
ETOPOSIDE,ZOLINZA,COLO320DM,-1.565521845
ETOPOSIDE,ZOLINZA,COLO320DM,6.621665655
GELDANAMYCIN,BEZ-235,COLO320DM,-20.0983338
GELDANAMYCIN,BEZ-235,COLO320DM,-22.7773338
GELDANAMYCIN,BEZ-235,COLO320DM,-16.1003963
GELDANAMYCIN,BEZ-235,COLO320DM,-16.5249588
GELDANAMYCIN,DINACICLIB,COLO320DM,-57.44907009
GELDANAMYCIN,DINACICLIB,COLO320DM,-54.62563259
GELDANAMYCIN,DINACICLIB,COLO320DM,-57.8721428
GELDANAMYCIN,DINACICLIB,COLO320DM,-56.35793446
GELDANAMYCIN,MK-8776,COLO320DM,3.924269458
GELDANAMYCIN,MK-8776,COLO320DM,3.385081958
GELDANAMYCIN,MK-8776,COLO320DM,-2.605668042
GELDANAMYCIN,MK-8776,COLO320DM,4.676769458
GELDANAMYCIN,OXALIPLATIN,COLO320DM,-5.05873601
GELDANAMYCIN,OXALIPLATIN,COLO320DM,-2.17879851
GELDANAMYCIN,OXALIPLATIN,COLO320DM,-2.08173601
GELDANAMYCIN,OXALIPLATIN,COLO320DM,-3.11667351
GELDANAMYCIN,SN-38,COLO320DM,-92.53293719
GELDANAMYCIN,SN-38,COLO320DM,-84.19524969
GELDANAMYCIN,SN-38,COLO320DM,-86.50768719
GELDANAMYCIN,SN-38,COLO320DM,-78.27581219
GELDANAMYCIN,SORAFENIB,COLO320DM,-5.168575924
GELDANAMYCIN,SORAFENIB,COLO320DM,-8.415950924
GELDANAMYCIN,SORAFENIB,COLO320DM,0.209924076
GELDANAMYCIN,SORAFENIB,COLO320DM,-2.952325924
GELDANAMYCIN,TOPOTECAN,COLO320DM,-19.91213024
GELDANAMYCIN,TOPOTECAN,COLO320DM,-14.39913024
GELDANAMYCIN,TOPOTECAN,COLO320DM,-9.255692744
GELDANAMYCIN,TOPOTECAN,COLO320DM,-12.23194274
GEMCITABINE,ABT-888,COLO320DM,-12.16589978
GEMCITABINE,ABT-888,COLO320DM,-11.99864978
GEMCITABINE,ABT-888,COLO320DM,-15.10533728
GEMCITABINE,ABT-888,COLO320DM,-15.77621228
GEMCITABINE,AZD1775,COLO320DM,9.218026477
GEMCITABINE,AZD1775,COLO320DM,8.109401477
GEMCITABINE,AZD1775,COLO320DM,7.707963977
GEMCITABINE,AZD1775,COLO320DM,8.728901477
GEMCITABINE,BEZ-235,COLO320DM,6.377689859
GEMCITABINE,BEZ-235,COLO320DM,5.909252359
GEMCITABINE,BEZ-235,COLO320DM,8.807127359
GEMCITABINE,BEZ-235,COLO320DM,9.380689859
GEMCITABINE,BORTEZOMIB,COLO320DM,6.099314353
GEMCITABINE,BORTEZOMIB,COLO320DM,6.477126853
GEMCITABINE,BORTEZOMIB,COLO320DM,3.736064353
GEMCITABINE,BORTEZOMIB,COLO320DM,2.101251853
GEMCITABINE,DASATINIB,COLO320DM,-6.021278231
GEMCITABINE,DASATINIB,COLO320DM,-3.482528231
GEMCITABINE,DASATINIB,COLO320DM,-3.902840731
GEMCITABINE,DASATINIB,COLO320DM,-6.001278231
GEMCITABINE,DINACICLIB,COLO320DM,1.549874505
GEMCITABINE,DINACICLIB,COLO320DM,2.033249505
GEMCITABINE,DINACICLIB,COLO320DM,3.360374505
GEMCITABINE,DINACICLIB,COLO320DM,1.458749505
GEMCITABINE,ERLOTINIB,COLO320DM,0.716360307
GEMCITABINE,ERLOTINIB,COLO320DM,3.565547807
GEMCITABINE,ERLOTINIB,COLO320DM,5.685047807
GEMCITABINE,ERLOTINIB,COLO320DM,5.276047807
GEMCITABINE,GELDANAMYCIN,COLO320DM,-8.050677392
GEMCITABINE,GELDANAMYCIN,COLO320DM,-5.065052392
GEMCITABINE,GELDANAMYCIN,COLO320DM,-8.380177392
GEMCITABINE,GELDANAMYCIN,COLO320DM,-9.160536767
GEMCITABINE,LAPATINIB,COLO320DM,1.035805482
GEMCITABINE,LAPATINIB,COLO320DM,-1.434507018
GEMCITABINE,LAPATINIB,COLO320DM,1.472305482
GEMCITABINE,LAPATINIB,COLO320DM,1.121805482
GEMCITABINE,MK-2206,COLO320DM,9.075412064
GEMCITABINE,MK-2206,COLO320DM,6.093162064
GEMCITABINE,MK-2206,COLO320DM,8.710099564
GEMCITABINE,MK-2206,COLO320DM,11.41691206
GEMCITABINE,MK-4827,COLO320DM,-5.860243124
GEMCITABINE,MK-4827,COLO320DM,-1.806493124
GEMCITABINE,MK-4827,COLO320DM,-0.378743124
GEMCITABINE,MK-4827,COLO320DM,-2.914118124
GEMCITABINE,MK-5108,COLO320DM,-0.007824743
GEMCITABINE,MK-5108,COLO320DM,-4.089137243
GEMCITABINE,MK-5108,COLO320DM,-0.340074743
GEMCITABINE,MK-5108,COLO320DM,-0.853824743
GEMCITABINE,MK-8669,COLO320DM,1.599575671
GEMCITABINE,MK-8669,COLO320DM,-4.623174329
GEMCITABINE,MK-8669,COLO320DM,0.296325671
GEMCITABINE,MK-8669,COLO320DM,-1.830111829
GEMCITABINE,MK-8776,COLO320DM,11.63561006
GEMCITABINE,MK-8776,COLO320DM,11.62367256
GEMCITABINE,MK-8776,COLO320DM,11.24567256
GEMCITABINE,MK-8776,COLO320DM,11.74123506
GEMCITABINE,PD325901,COLO320DM,-4.538788959
GEMCITABINE,PD325901,COLO320DM,-3.078726459
GEMCITABINE,PD325901,COLO320DM,-2.693788959
GEMCITABINE,PD325901,COLO320DM,-0.151351459
GEMCITABINE,SORAFENIB,COLO320DM,-0.369044007
GEMCITABINE,SORAFENIB,COLO320DM,0.060268493
GEMCITABINE,SORAFENIB,COLO320DM,0.801330993
GEMCITABINE,SORAFENIB,COLO320DM,2.075205993
GEMCITABINE,SUNITINIB,COLO320DM,3.207166872
GEMCITABINE,SUNITINIB,COLO320DM,3.172541872
GEMCITABINE,SUNITINIB,COLO320DM,3.438229372
GEMCITABINE,SUNITINIB,COLO320DM,4.279166872
GEMCITABINE,TEMOZOLOMIDE,COLO320DM,1.030304203
GEMCITABINE,TEMOZOLOMIDE,COLO320DM,-6.097633297
GEMCITABINE,TEMOZOLOMIDE,COLO320DM,-0.645195797
GEMCITABINE,TEMOZOLOMIDE,COLO320DM,-2.362695797
L778123,ABT-888,COLO320DM,-12.09675757
L778123,ABT-888,COLO320DM,-10.79063257
L778123,ABT-888,COLO320DM,-7.962695071
L778123,ABT-888,COLO320DM,-4.412757571
L778123,AZD1775,COLO320DM,11.07379541
L778123,AZD1775,COLO320DM,13.04979541
L778123,AZD1775,COLO320DM,10.33867041
L778123,AZD1775,COLO320DM,8.040420408
L778123,BEZ-235,COLO320DM,13.39719125
L778123,BEZ-235,COLO320DM,12.62044125
L778123,BEZ-235,COLO320DM,16.26019125
L778123,BEZ-235,COLO320DM,19.68550375
L778123,BORTEZOMIB,COLO320DM,1.434538964
L778123,BORTEZOMIB,COLO320DM,3.935288964
L778123,BORTEZOMIB,COLO320DM,2.267101464
L778123,BORTEZOMIB,COLO320DM,6.014038964
L778123,DASATINIB,COLO320DM,2.503893349
L778123,DASATINIB,COLO320DM,-0.725356651
L778123,DASATINIB,COLO320DM,-8.183856651
L778123,DASATINIB,COLO320DM,0.496643349
L778123,DINACICLIB,COLO320DM,0.34175172
L778123,DINACICLIB,COLO320DM,4.70131422
L778123,DINACICLIB,COLO320DM,4.04031422
L778123,DINACICLIB,COLO320DM,4.91712672
L778123,ERLOTINIB,COLO320DM,4.32860951
L778123,ERLOTINIB,COLO320DM,6.92467201
L778123,ERLOTINIB,COLO320DM,8.39660951
L778123,ERLOTINIB,COLO320DM,12.43954701
L778123,ETOPOSIDE,COLO320DM,6.60800116
L778123,ETOPOSIDE,COLO320DM,2.77362616
L778123,ETOPOSIDE,COLO320DM,5.75725116
L778123,ETOPOSIDE,COLO320DM,1.62618866
L778123,GELDANAMYCIN,COLO320DM,-5.491590613
L778123,GELDANAMYCIN,COLO320DM,0.595346887
L778123,GELDANAMYCIN,COLO320DM,7.060659387
L778123,GELDANAMYCIN,COLO320DM,5.188096887
L778123,GEMCITABINE,COLO320DM,8.007903973
L778123,GEMCITABINE,COLO320DM,8.671466473
L778123,GEMCITABINE,COLO320DM,8.864841473
L778123,GEMCITABINE,COLO320DM,9.336778973
L778123,LAPATINIB,COLO320DM,-0.155368448
L778123,LAPATINIB,COLO320DM,2.755694052
L778123,LAPATINIB,COLO320DM,2.714881552
L778123,LAPATINIB,COLO320DM,4.680819052
L778123,MK-2206,COLO320DM,11.64269773
L778123,MK-2206,COLO320DM,17.39626023
L778123,MK-2206,COLO320DM,15.95982273
L778123,MK-2206,COLO320DM,14.29344773
L778123,MK-4827,COLO320DM,9.044777123
L778123,MK-4827,COLO320DM,9.107714623
L778123,MK-4827,COLO320DM,4.569527123
L778123,MK-4827,COLO320DM,11.37383962
L778123,MK-5108,COLO320DM,-41.182968
L778123,MK-5108,COLO320DM,-44.7890305
L778123,MK-5108,COLO320DM,-44.160843
L778123,MK-5108,COLO320DM,-45.9814055
L778123,MK-8669,COLO320DM,3.443477317
L778123,MK-8669,COLO320DM,11.53528982
L778123,MK-8669,COLO320DM,10.26072732
L778123,MK-8669,COLO320DM,14.06828982
L778123,MK-8776,COLO320DM,12.95419259
L778123,MK-8776,COLO320DM,12.53494259
L778123,MK-8776,COLO320DM,13.64431759
L778123,MK-8776,COLO320DM,13.89694259
L778123,OXALIPLATIN,COLO320DM,4.121306481
L778123,OXALIPLATIN,COLO320DM,5.293993981
L778123,OXALIPLATIN,COLO320DM,3.686931481
L778123,OXALIPLATIN,COLO320DM,6.591493981
L778123,PD325901,COLO320DM,-3.647233372
L778123,PD325901,COLO320DM,-1.011983372
L778123,PD325901,COLO320DM,9.098516628
L778123,PD325901,COLO320DM,0.835016628
L778123,SN-38,COLO320DM,2.57962156
L778123,SN-38,COLO320DM,5.83387156
L778123,SN-38,COLO320DM,6.42780906
L778123,SN-38,COLO320DM,6.27330906
L778123,SORAFENIB,COLO320DM,-0.199698561
L778123,SORAFENIB,COLO320DM,0.408113939
L778123,SORAFENIB,COLO320DM,4.754363939
L778123,SORAFENIB,COLO320DM,3.945613939
L778123,SUNITINIB,COLO320DM,9.426504483
L778123,SUNITINIB,COLO320DM,12.86306698
L778123,SUNITINIB,COLO320DM,18.65850448
L778123,SUNITINIB,COLO320DM,15.67294198
L778123,TEMOZOLOMIDE,COLO320DM,2.727655801
L778123,TEMOZOLOMIDE,COLO320DM,7.810468301
L778123,TEMOZOLOMIDE,COLO320DM,8.943280801
L778123,TEMOZOLOMIDE,COLO320DM,4.403655801
L778123,TOPOTECAN,COLO320DM,11.76847973
L778123,TOPOTECAN,COLO320DM,14.79354223
L778123,TOPOTECAN,COLO320DM,14.18229223
L778123,TOPOTECAN,COLO320DM,15.74897973
L778123,VINORELBINE,COLO320DM,8.762378113
L778123,VINORELBINE,COLO320DM,6.739315613
L778123,VINORELBINE,COLO320DM,4.512378113
L778123,VINORELBINE,COLO320DM,3.894565613
L778123,ZOLINZA,COLO320DM,5.153511942
L778123,ZOLINZA,COLO320DM,3.079136942
L778123,ZOLINZA,COLO320DM,5.630449442
L778123,ZOLINZA,COLO320DM,6.553511942
LAPATINIB,ABT-888,COLO320DM,-24.58165326
LAPATINIB,ABT-888,COLO320DM,-36.29240326
LAPATINIB,ABT-888,COLO320DM,-29.20046576
LAPATINIB,ABT-888,COLO320DM,-23.72552826
LAPATINIB,BEZ-235,COLO320DM,3.331453712
LAPATINIB,BEZ-235,COLO320DM,7.844828712
LAPATINIB,BEZ-235,COLO320DM,8.928078712
LAPATINIB,BEZ-235,COLO320DM,10.76039121
LAPATINIB,BORTEZOMIB,COLO320DM,-3.855629527
LAPATINIB,BORTEZOMIB,COLO320DM,4.257057973
LAPATINIB,BORTEZOMIB,COLO320DM,3.119995473
LAPATINIB,BORTEZOMIB,COLO320DM,7.106745473
LAPATINIB,DASATINIB,COLO320DM,-12.99292064
LAPATINIB,DASATINIB,COLO320DM,0.885954357
LAPATINIB,DASATINIB,COLO320DM,-8.258108143
LAPATINIB,DASATINIB,COLO320DM,-0.921608143
LAPATINIB,DINACICLIB,COLO320DM,6.283954107
LAPATINIB,DINACICLIB,COLO320DM,7.432704107
LAPATINIB,DINACICLIB,COLO320DM,10.36182911
LAPATINIB,DINACICLIB,COLO320DM,12.77257911
LAPATINIB,ERLOTINIB,COLO320DM,-0.987687514
LAPATINIB,ERLOTINIB,COLO320DM,-0.415062514
LAPATINIB,ERLOTINIB,COLO320DM,1.363187486
LAPATINIB,ERLOTINIB,COLO320DM,5.547312486
LAPATINIB,GELDANAMYCIN,COLO320DM,3.729923335
LAPATINIB,GELDANAMYCIN,COLO320DM,6.420485835
LAPATINIB,GELDANAMYCIN,COLO320DM,10.26423584
LAPATINIB,GELDANAMYCIN,COLO320DM,10.88873584
LAPATINIB,MK-2206,COLO320DM,9.103198293
LAPATINIB,MK-2206,COLO320DM,0.856573293
LAPATINIB,MK-2206,COLO320DM,4.566635793
LAPATINIB,MK-2206,COLO320DM,8.980698293
LAPATINIB,MK-4827,COLO320DM,-1.349301013
LAPATINIB,MK-4827,COLO320DM,-6.840363513
LAPATINIB,MK-4827,COLO320DM,1.240011487
LAPATINIB,MK-4827,COLO320DM,5.106386487
LAPATINIB,MK-5108,COLO320DM,1.33915118
LAPATINIB,MK-5108,COLO320DM,1.14696368
LAPATINIB,MK-5108,COLO320DM,-1.88009882
