drug_row,drug_col,cell_line_name,synergy_hsa
MK-4541,SUNITINIB,ES2,10.67929291
MK-4541,TEMOZOLOMIDE,ES2,0.519785101
MK-4541,TEMOZOLOMIDE,ES2,-0.060464899
MK-4541,TEMOZOLOMIDE,ES2,-1.658402399
MK-4541,TEMOZOLOMIDE,ES2,-6.134527399
MK-4541,TOPOTECAN,ES2,1.585713969
MK-4541,TOPOTECAN,ES2,3.222713969
MK-4541,TOPOTECAN,ES2,-0.163473531
MK-4541,TOPOTECAN,ES2,8.347526469
MK-4541,VINBLASTINE,ES2,-3.2170297
MK-4541,VINBLASTINE,ES2,-2.7858422
MK-4541,VINBLASTINE,ES2,-4.8881547
MK-4541,VINBLASTINE,ES2,-3.4046547
MK-4541,VINORELBINE,ES2,5.072025697
MK-4541,VINORELBINE,ES2,4.837588197
MK-4541,VINORELBINE,ES2,3.475650697
MK-4541,VINORELBINE,ES2,14.7013382
MK-4541,ZOLINZA,ES2,-3.417365416
MK-4541,ZOLINZA,ES2,-0.717052916
MK-4541,ZOLINZA,ES2,-1.330115416
MK-4541,ZOLINZA,ES2,-0.260615416
MK-4827,ABT-888,ES2,-7.576418009
MK-4827,ABT-888,ES2,-7.563793009
MK-4827,ABT-888,ES2,3.949581991
MK-4827,ABT-888,ES2,-9.215668009
MK-4827,BEZ-235,ES2,1.875786475
MK-4827,BEZ-235,ES2,4.230067742
MK-4827,BEZ-235,ES2,-1.728947883
MK-4827,BEZ-235,ES2,12.36992712
MK-4827,BORTEZOMIB,ES2,8.061701632
MK-4827,BORTEZOMIB,ES2,9.588201632
MK-4827,BORTEZOMIB,ES2,1.774326632
MK-4827,BORTEZOMIB,ES2,9.895701632
MK-4827,DASATINIB,ES2,-6.650936053
MK-4827,DASATINIB,ES2,0.055126447
MK-4827,DASATINIB,ES2,-3.530561053
MK-4827,DASATINIB,ES2,-2.485061053
MK-4827,DINACICLIB,ES2,-7.579918453
MK-4827,DINACICLIB,ES2,-0.216605953
MK-4827,DINACICLIB,ES2,-1.574730953
MK-4827,DINACICLIB,ES2,7.731644047
MK-4827,ERLOTINIB,ES2,-4.152349945
MK-4827,ERLOTINIB,ES2,-3.058099945
MK-4827,ERLOTINIB,ES2,2.880212555
MK-4827,ERLOTINIB,ES2,8.090587555
MK-4827,GELDANAMYCIN,ES2,3.039124085
MK-4827,GELDANAMYCIN,ES2,2.536749085
MK-4827,GELDANAMYCIN,ES2,7.904499085
MK-4827,GELDANAMYCIN,ES2,2.272124085
MK-4827,MK-2206,ES2,-9.569676309
MK-4827,MK-2206,ES2,6.799073691
MK-4827,MK-2206,ES2,-3.316301309
MK-4827,MK-2206,ES2,-4.243613809
MK-4827,MK-8669,ES2,-0.102537777
MK-4827,MK-8669,ES2,0.467837223
MK-4827,MK-8669,ES2,-1.113912777
MK-4827,MK-8669,ES2,1.039274723
MK-4827,MK-8776,ES2,-5.656377207
MK-4827,MK-8776,ES2,-8.632564707
MK-4827,MK-8776,ES2,0.270247793
MK-4827,MK-8776,ES2,0.574935293
MK-4827,OXALIPLATIN,ES2,-1.513986539
MK-4827,OXALIPLATIN,ES2,-2.457736539
MK-4827,OXALIPLATIN,ES2,2.899513461
MK-4827,OXALIPLATIN,ES2,-5.609861539
MK-4827,PD325901,ES2,-1.714197183
MK-4827,PD325901,ES2,1.027427817
MK-4827,PD325901,ES2,1.040302817
MK-4827,PD325901,ES2,2.316865317
MK-4827,SN-38,ES2,7.798136585
MK-4827,SN-38,ES2,9.298824085
MK-4827,SN-38,ES2,15.08013659
MK-4827,SN-38,ES2,14.21519909
MK-4827,SORAFENIB,ES2,6.084710225
MK-4827,SORAFENIB,ES2,1.562710225
MK-4827,SORAFENIB,ES2,9.189960225
MK-4827,SORAFENIB,ES2,6.198272725
MK-4827,TOPOTECAN,ES2,8.011380628
MK-4827,TOPOTECAN,ES2,6.647755628
MK-4827,TOPOTECAN,ES2,7.642568128
MK-4827,TOPOTECAN,ES2,9.302005628
MK-5108,ABT-888,ES2,0.197730504
MK-5108,ABT-888,ES2,-0.249081996
MK-5108,ABT-888,ES2,13.305418
MK-5108,ABT-888,ES2,14.6073555
MK-5108,BEZ-235,ES2,8.566798315
MK-5108,BEZ-235,ES2,6.405485815
MK-5108,BEZ-235,ES2,7.760423315
MK-5108,BEZ-235,ES2,6.569548315
MK-5108,BORTEZOMIB,ES2,3.649763507
MK-5108,BORTEZOMIB,ES2,2.618388507
MK-5108,BORTEZOMIB,ES2,4.375076007
MK-5108,BORTEZOMIB,ES2,3.501076007
MK-5108,DASATINIB,ES2,-5.286041315
MK-5108,DASATINIB,ES2,0.044583685
MK-5108,DASATINIB,ES2,3.056271185
MK-5108,DASATINIB,ES2,1.363458685
MK-5108,DINACICLIB,ES2,-0.302226588
MK-5108,DINACICLIB,ES2,-1.608164088
MK-5108,DINACICLIB,ES2,1.936835912
MK-5108,DINACICLIB,ES2,2.247773412
MK-5108,ERLOTINIB,ES2,1.342836413
MK-5108,ERLOTINIB,ES2,11.90371141
MK-5108,ERLOTINIB,ES2,10.03083641
MK-5108,ERLOTINIB,ES2,5.440086413
MK-5108,GELDANAMYCIN,ES2,3.432335056
MK-5108,GELDANAMYCIN,ES2,4.651897556
MK-5108,GELDANAMYCIN,ES2,9.383710056
MK-5108,GELDANAMYCIN,ES2,9.069522556
MK-5108,MK-2206,ES2,-3.458430964
MK-5108,MK-2206,ES2,3.069819036
MK-5108,MK-2206,ES2,5.661194036
MK-5108,MK-2206,ES2,-1.126993464
MK-5108,MK-4827,ES2,1.903863707
MK-5108,MK-4827,ES2,2.726926207
MK-5108,MK-4827,ES2,6.374988707
MK-5108,MK-4827,ES2,17.90348871
MK-5108,MK-8669,ES2,4.902178725
MK-5108,MK-8669,ES2,-0.154258775
MK-5108,MK-8669,ES2,2.570991225
MK-5108,MK-8669,ES2,1.164991225
MK-5108,MK-8776,ES2,3.383480801
MK-5108,MK-8776,ES2,1.401418301
MK-5108,MK-8776,ES2,0.175355801
MK-5108,MK-8776,ES2,0.691543301
MK-5108,OXALIPLATIN,ES2,3.979730135
MK-5108,OXALIPLATIN,ES2,4.646792635
MK-5108,OXALIPLATIN,ES2,-7.720957365
MK-5108,OXALIPLATIN,ES2,-7.322394865
MK-5108,PD325901,ES2,3.67805469
MK-5108,PD325901,ES2,4.99130469
MK-5108,PD325901,ES2,2.98099219
MK-5108,PD325901,ES2,2.69911719
MK-5108,SN-38,ES2,0.102772569
MK-5108,SN-38,ES2,9.764710069
MK-5108,SN-38,ES2,11.56777257
MK-5108,SN-38,ES2,-1.143039931
MK-5108,SORAFENIB,ES2,8.26599455
MK-5108,SORAFENIB,ES2,9.32224455
MK-5108,SORAFENIB,ES2,10.21593205
MK-5108,SORAFENIB,ES2,19.53099455
MK-5108,TOPOTECAN,ES2,12.7065671
MK-5108,TOPOTECAN,ES2,16.3562546
MK-5108,TOPOTECAN,ES2,13.0106921
MK-5108,TOPOTECAN,ES2,15.2423796
MK-8669,BEZ-235,ES2,21.46793122
MK-8669,BEZ-235,ES2,22.13799372
MK-8669,BEZ-235,ES2,20.66074372
MK-8669,BEZ-235,ES2,18.64105622
MK-8669,DINACICLIB,ES2,-0.4900665
MK-8669,DINACICLIB,ES2,-0.1696915
MK-8669,DINACICLIB,ES2,3.640871
MK-8669,DINACICLIB,ES2,3.6830585
MK-8669,GELDANAMYCIN,ES2,6.325651886
MK-8669,GELDANAMYCIN,ES2,3.825339386
MK-8669,GELDANAMYCIN,ES2,1.906214386
MK-8669,GELDANAMYCIN,ES2,20.46202689
MK-8669,MK-8776,ES2,14.73446832
MK-8669,MK-8776,ES2,13.63428082
MK-8669,MK-8776,ES2,15.35596832
MK-8669,MK-8776,ES2,14.67534332
MK-8669,OXALIPLATIN,ES2,-3.61880172
MK-8669,OXALIPLATIN,ES2,-6.44536422
MK-8669,OXALIPLATIN,ES2,-3.59511422
MK-8669,OXALIPLATIN,ES2,-3.29480172
MK-8669,SN-38,ES2,1.128729197
MK-8669,SN-38,ES2,4.409854197
MK-8669,SN-38,ES2,1.657916697
MK-8669,SN-38,ES2,-0.816083303
MK-8669,SORAFENIB,ES2,9.748504732
MK-8669,SORAFENIB,ES2,3.983379732
MK-8669,SORAFENIB,ES2,8.573942232
MK-8669,SORAFENIB,ES2,16.37262973
MK-8669,TOPOTECAN,ES2,3.692450496
MK-8669,TOPOTECAN,ES2,5.495325496
MK-8669,TOPOTECAN,ES2,3.353450496
MK-8669,TOPOTECAN,ES2,5.785887996
MRK-003,5-FU,ES2,2.632795507
MRK-003,5-FU,ES2,0.927483007
MRK-003,5-FU,ES2,9.540795507
MRK-003,5-FU,ES2,7.828983007
MRK-003,ABT-888,ES2,-9.367258038
MRK-003,ABT-888,ES2,-10.32769554
MRK-003,ABT-888,ES2,0.725491962
MRK-003,ABT-888,ES2,-7.678070538
MRK-003,AZD1775,ES2,3.97261916
MRK-003,AZD1775,ES2,-1.068326012
MRK-003,AZD1775,ES2,3.549705238
MRK-003,AZD1775,ES2,9.558095863
MRK-003,BEZ-235,ES2,0.960104888
MRK-003,BEZ-235,ES2,6.759979888
MRK-003,BEZ-235,ES2,9.385667388
MRK-003,BEZ-235,ES2,17.11722989
MRK-003,BORTEZOMIB,ES2,7.844350917
MRK-003,BORTEZOMIB,ES2,3.911663417
MRK-003,BORTEZOMIB,ES2,14.84841342
MRK-003,BORTEZOMIB,ES2,4.782913417
MRK-003,CARBOPLATIN,ES2,-6.0387429
MRK-003,CARBOPLATIN,ES2,9.5598196
MRK-003,CARBOPLATIN,ES2,-6.8603054
MRK-003,CARBOPLATIN,ES2,2.1995071
MRK-003,CYCLOPHOSPHAMIDE,ES2,-9.400624299
MRK-003,CYCLOPHOSPHAMIDE,ES2,-8.346061799
MRK-003,CYCLOPHOSPHAMIDE,ES2,-6.465436799
MRK-003,CYCLOPHOSPHAMIDE,ES2,-8.272999299
MRK-003,DASATINIB,ES2,-7.512053878
MRK-003,DASATINIB,ES2,-3.933116378
MRK-003,DASATINIB,ES2,-2.397241378
MRK-003,DASATINIB,ES2,4.213633622
MRK-003,DEXAMETHASONE,ES2,-12.54974264
MRK-003,DEXAMETHASONE,ES2,-7.158430143
MRK-003,DEXAMETHASONE,ES2,-19.19449264
MRK-003,DEXAMETHASONE,ES2,-14.12180514
MRK-003,DINACICLIB,ES2,-3.158210213
MRK-003,DINACICLIB,ES2,0.533352287
MRK-003,DINACICLIB,ES2,3.973102287
MRK-003,DINACICLIB,ES2,4.293852287
MRK-003,DOXORUBICIN,ES2,-6.466158889
MRK-003,DOXORUBICIN,ES2,-3.283596389
MRK-003,DOXORUBICIN,ES2,-0.568533889
MRK-003,DOXORUBICIN,ES2,-1.810721389
MRK-003,ERLOTINIB,ES2,-4.3675154
MRK-003,ERLOTINIB,ES2,-3.3045779
MRK-003,ERLOTINIB,ES2,6.0488596
MRK-003,ERLOTINIB,ES2,12.3360471
MRK-003,ETOPOSIDE,ES2,-0.964189243
MRK-003,ETOPOSIDE,ES2,2.264685757
MRK-003,ETOPOSIDE,ES2,4.623685757
MRK-003,ETOPOSIDE,ES2,6.518560757
MRK-003,GELDANAMYCIN,ES2,1.848165091
MRK-003,GELDANAMYCIN,ES2,0.100602591
MRK-003,GELDANAMYCIN,ES2,-4.844147409
MRK-003,GELDANAMYCIN,ES2,-0.803209909
MRK-003,GEMCITABINE,ES2,-2.900301031
MRK-003,GEMCITABINE,ES2,-1.329676031
MRK-003,GEMCITABINE,ES2,-0.237238531
MRK-003,GEMCITABINE,ES2,-1.734551031
MRK-003,L778123,ES2,-1.571123966
MRK-003,L778123,ES2,1.440001034
MRK-003,L778123,ES2,0.157313534
MRK-003,L778123,ES2,6.589376034
MRK-003,LAPATINIB,ES2,11.39253326
MRK-003,LAPATINIB,ES2,2.689033258
MRK-003,LAPATINIB,ES2,3.789033258
MRK-003,LAPATINIB,ES2,13.37647076
MRK-003,METFORMIN,ES2,6.508557478
MRK-003,METFORMIN,ES2,-0.280130022
MRK-003,METFORMIN,ES2,4.373432478
MRK-003,METFORMIN,ES2,1.335869978
MRK-003,METHOTREXATE,ES2,-0.939084679
MRK-003,METHOTREXATE,ES2,-3.517084679
MRK-003,METHOTREXATE,ES2,0.074040321
MRK-003,METHOTREXATE,ES2,1.857540321
MRK-003,MITOMYCINE,ES2,1.580064912
MRK-003,MITOMYCINE,ES2,3.229064912
MRK-003,MITOMYCINE,ES2,9.450939912
MRK-003,MITOMYCINE,ES2,4.674189912
MRK-003,MK-2206,ES2,-0.629036309
MRK-003,MK-2206,ES2,-5.432661309
MRK-003,MK-2206,ES2,-3.696036309
MRK-003,MK-2206,ES2,3.735276191
MRK-003,MK-4827,ES2,-3.555896483
MRK-003,MK-4827,ES2,3.758978517
MRK-003,MK-4827,ES2,-3.500771483
MRK-003,MK-4827,ES2,1.629603517
MRK-003,MK-5108,ES2,-4.508003692
MRK-003,MK-5108,ES2,-3.707003692
MRK-003,MK-5108,ES2,1.227308808
MRK-003,MK-5108,ES2,5.166808808
MRK-003,MK-8669,ES2,-4.729437017
MRK-003,MK-8669,ES2,2.117375483
MRK-003,MK-8669,ES2,1.808500483
MRK-003,MK-8669,ES2,19.35637548
MRK-003,MK-8776,ES2,-2.398404869
MRK-003,MK-8776,ES2,3.596470131
MRK-003,MK-8776,ES2,2.358782631
MRK-003,MK-8776,ES2,6.844595131
MRK-003,OXALIPLATIN,ES2,-8.099307277
MRK-003,OXALIPLATIN,ES2,-11.64549478
MRK-003,OXALIPLATIN,ES2,-12.50624478
MRK-003,OXALIPLATIN,ES2,-12.00274478
MRK-003,PACLITAXEL,ES2,17.09307449
MRK-003,PACLITAXEL,ES2,19.38901199
MRK-003,PACLITAXEL,ES2,15.74926199
MRK-003,PACLITAXEL,ES2,14.28701199
MRK-003,PD325901,ES2,4.494922503
MRK-003,PD325901,ES2,1.799672503
MRK-003,PD325901,ES2,6.472610003
MRK-003,PD325901,ES2,-0.603327497
MRK-003,SN-38,ES2,4.611934654
MRK-003,SN-38,ES2,2.038059654
MRK-003,SN-38,ES2,13.31449715
MRK-003,SN-38,ES2,13.02362215
MRK-003,SORAFENIB,ES2,8.340706753
MRK-003,SORAFENIB,ES2,7.300331753
MRK-003,SORAFENIB,ES2,8.595269253
MRK-003,SORAFENIB,ES2,20.34470675
MRK-003,SUNITINIB,ES2,0.237465823
MRK-003,SUNITINIB,ES2,3.381215823
MRK-003,SUNITINIB,ES2,4.249215823
MRK-003,SUNITINIB,ES2,7.924028323
MRK-003,TEMOZOLOMIDE,ES2,-3.307548835
MRK-003,TEMOZOLOMIDE,ES2,-2.120486335
MRK-003,TEMOZOLOMIDE,ES2,0.843201165
MRK-003,TEMOZOLOMIDE,ES2,6.641205247
MRK-003,TOPOTECAN,ES2,15.58519611
MRK-003,TOPOTECAN,ES2,15.82688361
MRK-003,TOPOTECAN,ES2,12.29757111
MRK-003,TOPOTECAN,ES2,15.11225861
MRK-003,VINBLASTINE,ES2,17.13627647
MRK-003,VINBLASTINE,ES2,17.57396397
MRK-003,VINBLASTINE,ES2,12.92683897
MRK-003,VINBLASTINE,ES2,9.984338966
MRK-003,VINORELBINE,ES2,8.89439528
MRK-003,VINORELBINE,ES2,7.22039528
MRK-003,VINORELBINE,ES2,16.48802028
MRK-003,VINORELBINE,ES2,15.12364528
MRK-003,ZOLINZA,ES2,4.603238412
MRK-003,ZOLINZA,ES2,-2.372699088
MRK-003,ZOLINZA,ES2,1.535175912
MRK-003,ZOLINZA,ES2,-3.182011588
OXALIPLATIN,DINACICLIB,ES2,3.027521656
OXALIPLATIN,DINACICLIB,ES2,2.880896656
OXALIPLATIN,DINACICLIB,ES2,-0.443040844
OXALIPLATIN,DINACICLIB,ES2,5.582646656
OXALIPLATIN,MK-8776,ES2,-0.07420925
OXALIPLATIN,MK-8776,ES2,1.37691575
OXALIPLATIN,MK-8776,ES2,1.66785325
OXALIPLATIN,MK-8776,ES2,1.53135325
OXALIPLATIN,SORAFENIB,ES2,0.1028946
OXALIPLATIN,SORAFENIB,ES2,-0.6381054
OXALIPLATIN,SORAFENIB,ES2,1.0429571
OXALIPLATIN,SORAFENIB,ES2,-1.4612304
PACLITAXEL,ABT-888,ES2,7.142126351
PACLITAXEL,ABT-888,ES2,-0.326436149
PACLITAXEL,ABT-888,ES2,2.282188851
PACLITAXEL,ABT-888,ES2,1.706063851
PACLITAXEL,AZD1775,ES2,5.907108522
PACLITAXEL,AZD1775,ES2,8.947046022
PACLITAXEL,AZD1775,ES2,6.865296022
PACLITAXEL,AZD1775,ES2,6.645921022
PACLITAXEL,BEZ-235,ES2,2.982144546
PACLITAXEL,BEZ-235,ES2,1.983019546
PACLITAXEL,BEZ-235,ES2,1.072394546
PACLITAXEL,BEZ-235,ES2,4.831894546
PACLITAXEL,BORTEZOMIB,ES2,6.223588154
PACLITAXEL,BORTEZOMIB,ES2,1.185588154
PACLITAXEL,BORTEZOMIB,ES2,5.471463154
PACLITAXEL,BORTEZOMIB,ES2,3.019150654
PACLITAXEL,DASATINIB,ES2,10.27943136
PACLITAXEL,DASATINIB,ES2,8.548618859
PACLITAXEL,DASATINIB,ES2,5.546993859
PACLITAXEL,DASATINIB,ES2,7.333868859
PACLITAXEL,DINACICLIB,ES2,4.630934423
PACLITAXEL,DINACICLIB,ES2,6.898559423
PACLITAXEL,DINACICLIB,ES2,9.924246923
PACLITAXEL,DINACICLIB,ES2,6.203439326
PACLITAXEL,ERLOTINIB,ES2,12.15704173
PACLITAXEL,ERLOTINIB,ES2,13.89860423
PACLITAXEL,ERLOTINIB,ES2,12.99879173
PACLITAXEL,ERLOTINIB,ES2,10.90304173
PACLITAXEL,GELDANAMYCIN,ES2,7.465650164
PACLITAXEL,GELDANAMYCIN,ES2,7.600962664
PACLITAXEL,GELDANAMYCIN,ES2,11.59215016
PACLITAXEL,GELDANAMYCIN,ES2,8.708150164
PACLITAXEL,L778123,ES2,7.769356121
PACLITAXEL,L778123,ES2,2.096606121
PACLITAXEL,L778123,ES2,8.659918621
PACLITAXEL,L778123,ES2,10.35479362
PACLITAXEL,LAPATINIB,ES2,17.69658623
PACLITAXEL,LAPATINIB,ES2,20.31814873
PACLITAXEL,LAPATINIB,ES2,20.11146123
PACLITAXEL,LAPATINIB,ES2,19.00777373
PACLITAXEL,MK-2206,ES2,4.895232951
PACLITAXEL,MK-2206,ES2,5.209545451
PACLITAXEL,MK-2206,ES2,2.156170451
PACLITAXEL,MK-2206,ES2,1.960670451
PACLITAXEL,MK-4827,ES2,1.600238221
PACLITAXEL,MK-4827,ES2,5.939925721
PACLITAXEL,MK-4827,ES2,-0.052511779
PACLITAXEL,MK-4827,ES2,2.837988221
PACLITAXEL,MK-5108,ES2,13.20214563
PACLITAXEL,MK-5108,ES2,15.61989563
PACLITAXEL,MK-5108,ES2,13.40533313
PACLITAXEL,MK-5108,ES2,14.62920813
PACLITAXEL,MK-8669,ES2,3.239816514
PACLITAXEL,MK-8669,ES2,2.800129014
PACLITAXEL,MK-8669,ES2,6.429816514
PACLITAXEL,MK-8669,ES2,8.399566514
PACLITAXEL,MK-8776,ES2,3.506504175
PACLITAXEL,MK-8776,ES2,5.566316675
PACLITAXEL,MK-8776,ES2,6.589254175
PACLITAXEL,MK-8776,ES2,5.511754175
PACLITAXEL,PD325901,ES2,13.12299072
PACLITAXEL,PD325901,ES2,10.28249072
PACLITAXEL,PD325901,ES2,11.75317822
PACLITAXEL,PD325901,ES2,10.73724072
PACLITAXEL,SORAFENIB,ES2,11.55311001
PACLITAXEL,SORAFENIB,ES2,11.44629751
PACLITAXEL,SORAFENIB,ES2,12.26417251
PACLITAXEL,SORAFENIB,ES2,10.46729751
PACLITAXEL,SUNITINIB,ES2,14.19665331
PACLITAXEL,SUNITINIB,ES2,14.95634081
PACLITAXEL,SUNITINIB,ES2,12.69096581
PACLITAXEL,SUNITINIB,ES2,10.34446581
PACLITAXEL,TEMOZOLOMIDE,ES2,0.980617433
PACLITAXEL,TEMOZOLOMIDE,ES2,2.717367433
PACLITAXEL,TEMOZOLOMIDE,ES2,4.268242433
PACLITAXEL,TEMOZOLOMIDE,ES2,7.452367433
PACLITAXEL,ZOLINZA,ES2,2.83690061
PACLITAXEL,ZOLINZA,ES2,3.39102561
PACLITAXEL,ZOLINZA,ES2,14.92240061
PACLITAXEL,ZOLINZA,ES2,10.48067144
PD325901,ABT-888,ES2,-8.961211643
PD325901,ABT-888,ES2,0.160163357
PD325901,ABT-888,ES2,-5.263649143
PD325901,ABT-888,ES2,2.295163357
PD325901,BEZ-235,ES2,5.54462426
PD325901,BEZ-235,ES2,7.37124926
PD325901,BEZ-235,ES2,11.20312426
PD325901,BEZ-235,ES2,13.66668676
PD325901,BORTEZOMIB,ES2,1.510733074
PD325901,BORTEZOMIB,ES2,5.797358074
PD325901,BORTEZOMIB,ES2,9.126608074
PD325901,BORTEZOMIB,ES2,5.456733074
PD325901,DASATINIB,ES2,11.73805992
PD325901,DASATINIB,ES2,11.44924742
PD325901,DASATINIB,ES2,9.270934923
PD325901,DASATINIB,ES2,9.766497423
PD325901,DINACICLIB,ES2,1.348789571
PD325901,DINACICLIB,ES2,3.996977071
PD325901,DINACICLIB,ES2,-0.352397929
PD325901,DINACICLIB,ES2,2.505602071
PD325901,GELDANAMYCIN,ES2,4.973243673
PD325901,GELDANAMYCIN,ES2,2.472618673
PD325901,GELDANAMYCIN,ES2,2.304118673
PD325901,GELDANAMYCIN,ES2,9.427306173
PD325901,MK-8669,ES2,10.65578522
PD325901,MK-8669,ES2,7.24872272
PD325901,MK-8669,ES2,9.71678522
PD325901,MK-8669,ES2,10.32859772
PD325901,MK-8776,ES2,2.343899537
PD325901,MK-8776,ES2,0.838899537
PD325901,MK-8776,ES2,5.618024537
PD325901,MK-8776,ES2,1.537337037
PD325901,OXALIPLATIN,ES2,-7.027515676
PD325901,OXALIPLATIN,ES2,-6.944390676
PD325901,OXALIPLATIN,ES2,-5.133390676
PD325901,OXALIPLATIN,ES2,-4.259890676
PD325901,SN-38,ES2,3.183459011
PD325901,SN-38,ES2,2.309209011
PD325901,SN-38,ES2,3.599396511
PD325901,SN-38,ES2,7.743709011
PD325901,SORAFENIB,ES2,7.311280378
PD325901,SORAFENIB,ES2,10.91615538
PD325901,SORAFENIB,ES2,14.39921788
PD325901,SORAFENIB,ES2,16.98765538
PD325901,TOPOTECAN,ES2,5.649287058
PD325901,TOPOTECAN,ES2,5.242099558
PD325901,TOPOTECAN,ES2,9.627724558
PD325901,TOPOTECAN,ES2,7.099537058
SN-38,DINACICLIB,ES2,-2.6922364
SN-38,DINACICLIB,ES2,1.1042011
SN-38,DINACICLIB,ES2,-1.7717989
SN-38,DINACICLIB,ES2,4.1205761
SN-38,MK-8776,ES2,0.521085506
SN-38,MK-8776,ES2,4.323148006
SN-38,MK-8776,ES2,3.723523006
SN-38,MK-8776,ES2,5.988960506
SN-38,SORAFENIB,ES2,7.722520522
SN-38,SORAFENIB,ES2,9.149145522
SN-38,SORAFENIB,ES2,15.62052052
SN-38,SORAFENIB,ES2,15.43195802
SORAFENIB,DINACICLIB,ES2,9.741393544
SORAFENIB,DINACICLIB,ES2,9.548143544
SORAFENIB,DINACICLIB,ES2,9.551018544
SORAFENIB,DINACICLIB,ES2,15.17889354
SORAFENIB,MK-8776,ES2,3.347818851
SORAFENIB,MK-8776,ES2,3.529256351
SORAFENIB,MK-8776,ES2,3.101381351
SORAFENIB,MK-8776,ES2,5.220193851
SUNITINIB,ABT-888,ES2,1.044144295
SUNITINIB,ABT-888,ES2,-3.202855705
SUNITINIB,ABT-888,ES2,5.715081795
SUNITINIB,ABT-888,ES2,16.9362068
SUNITINIB,AZD1775,ES2,15.57629366
SUNITINIB,AZD1775,ES2,12.03248116
SUNITINIB,AZD1775,ES2,10.98660616
SUNITINIB,AZD1775,ES2,9.768668656
SUNITINIB,BEZ-235,ES2,4.98022195
SUNITINIB,BEZ-235,ES2,9.70622195
SUNITINIB,BEZ-235,ES2,10.00822195
SUNITINIB,BEZ-235,ES2,11.25872195
SUNITINIB,BORTEZOMIB,ES2,3.417636904
SUNITINIB,BORTEZOMIB,ES2,8.428761904
SUNITINIB,BORTEZOMIB,ES2,5.211511904
SUNITINIB,BORTEZOMIB,ES2,14.6210744
SUNITINIB,DASATINIB,ES2,13.59073122
SUNITINIB,DASATINIB,ES2,5.749293716
SUNITINIB,DASATINIB,ES2,16.36629372
SUNITINIB,DASATINIB,ES2,18.28135622
SUNITINIB,DINACICLIB,ES2,5.230415682
SUNITINIB,DINACICLIB,ES2,3.917353182
SUNITINIB,DINACICLIB,ES2,7.620290682
SUNITINIB,DINACICLIB,ES2,7.320165682
SUNITINIB,ERLOTINIB,ES2,15.69119658
SUNITINIB,ERLOTINIB,ES2,16.10675908
SUNITINIB,ERLOTINIB,ES2,4.458446582
SUNITINIB,ERLOTINIB,ES2,6.878509082
SUNITINIB,GELDANAMYCIN,ES2,9.480788914
SUNITINIB,GELDANAMYCIN,ES2,4.910038914
SUNITINIB,GELDANAMYCIN,ES2,11.68485141
SUNITINIB,GELDANAMYCIN,ES2,15.36272641
SUNITINIB,LAPATINIB,ES2,1.410021947
SUNITINIB,LAPATINIB,ES2,5.128459447
SUNITINIB,LAPATINIB,ES2,13.12295945
SUNITINIB,LAPATINIB,ES2,14.24177195
SUNITINIB,MK-2206,ES2,11.2265667
SUNITINIB,MK-2206,ES2,12.0989417
SUNITINIB,MK-2206,ES2,12.8283167
SUNITINIB,MK-2206,ES2,14.1305667
SUNITINIB,MK-4827,ES2,2.716102004
SUNITINIB,MK-4827,ES2,2.508227004
SUNITINIB,MK-4827,ES2,3.218977004
SUNITINIB,MK-4827,ES2,1.948352004
SUNITINIB,MK-5108,ES2,8.272199183
SUNITINIB,MK-5108,ES2,7.192199183
SUNITINIB,MK-5108,ES2,7.740949183
SUNITINIB,MK-5108,ES2,3.453761683
SUNITINIB,MK-8669,ES2,23.13797755
SUNITINIB,MK-8669,ES2,19.83266505
SUNITINIB,MK-8669,ES2,21.43260255
SUNITINIB,MK-8669,ES2,17.38172755
SUNITINIB,MK-8776,ES2,4.556851
SUNITINIB,MK-8776,ES2,6.067476
SUNITINIB,MK-8776,ES2,9.3311635
SUNITINIB,MK-8776,ES2,7.2995385
SUNITINIB,OXALIPLATIN,ES2,-4.06090754
SUNITINIB,OXALIPLATIN,ES2,-1.96140754
SUNITINIB,OXALIPLATIN,ES2,-0.92409504
SUNITINIB,OXALIPLATIN,ES2,-4.57103254
SUNITINIB,PD325901,ES2,20.94323763
SUNITINIB,PD325901,ES2,15.24555013
SUNITINIB,PD325901,ES2,19.55005013
SUNITINIB,PD325901,ES2,23.24161263
SUNITINIB,SN-38,ES2,3.737723154
SUNITINIB,SN-38,ES2,5.646473154
SUNITINIB,SN-38,ES2,17.03559815
SUNITINIB,SN-38,ES2,17.09659815
SUNITINIB,SORAFENIB,ES2,14.4330896
SUNITINIB,SORAFENIB,ES2,8.5833396
SUNITINIB,SORAFENIB,ES2,7.0136521
SUNITINIB,SORAFENIB,ES2,10.6366521
SUNITINIB,TEMOZOLOMIDE,ES2,0.857964619
SUNITINIB,TEMOZOLOMIDE,ES2,-1.447035381
SUNITINIB,TEMOZOLOMIDE,ES2,0.173527119
SUNITINIB,TEMOZOLOMIDE,ES2,-0.448347881
SUNITINIB,TOPOTECAN,ES2,-1.394858264
SUNITINIB,TOPOTECAN,ES2,1.827641736
SUNITINIB,TOPOTECAN,ES2,-0.501170764
SUNITINIB,TOPOTECAN,ES2,-0.600295764
TEMOZOLOMIDE,ABT-888,ES2,-1.154239242
TEMOZOLOMIDE,ABT-888,ES2,0.856510758
TEMOZOLOMIDE,ABT-888,ES2,5.753323258
