drug_row,drug_col,cell_line_name,S
DEXAMETHASONE,BORTEZOMIB,COLO320DM,51.888
DEXAMETHASONE,BORTEZOMIB,COLO320DM,51.8285
DEXAMETHASONE,DASATINIB,COLO320DM,3.0345
DEXAMETHASONE,DASATINIB,COLO320DM,2.908
DEXAMETHASONE,DASATINIB,COLO320DM,3.9935
DEXAMETHASONE,DASATINIB,COLO320DM,6.726
DEXAMETHASONE,DINACICLIB,COLO320DM,22.3915
DEXAMETHASONE,DINACICLIB,COLO320DM,19.4935
DEXAMETHASONE,DINACICLIB,COLO320DM,27.077
DEXAMETHASONE,DINACICLIB,COLO320DM,22.9975
DEXAMETHASONE,ERLOTINIB,COLO320DM,23.0115
DEXAMETHASONE,ERLOTINIB,COLO320DM,19.6355
DEXAMETHASONE,ERLOTINIB,COLO320DM,22.929
DEXAMETHASONE,ERLOTINIB,COLO320DM,20.867
DEXAMETHASONE,GELDANAMYCIN,COLO320DM,6.128
DEXAMETHASONE,GELDANAMYCIN,COLO320DM,-5.503
DEXAMETHASONE,GELDANAMYCIN,COLO320DM,5.441
DEXAMETHASONE,GELDANAMYCIN,COLO320DM,6.8345
DEXAMETHASONE,L778123,COLO320DM,2.895
DEXAMETHASONE,L778123,COLO320DM,-2.0495
DEXAMETHASONE,L778123,COLO320DM,3.497
DEXAMETHASONE,L778123,COLO320DM,6.203
DEXAMETHASONE,LAPATINIB,COLO320DM,38.172
DEXAMETHASONE,LAPATINIB,COLO320DM,40.723
DEXAMETHASONE,LAPATINIB,COLO320DM,38.0825
DEXAMETHASONE,LAPATINIB,COLO320DM,32.6535
DEXAMETHASONE,MK-2206,COLO320DM,23.7345
DEXAMETHASONE,MK-2206,COLO320DM,26.911
DEXAMETHASONE,MK-2206,COLO320DM,24.3335
DEXAMETHASONE,MK-2206,COLO320DM,26.0135
DEXAMETHASONE,MK-4827,COLO320DM,27.106
DEXAMETHASONE,MK-4827,COLO320DM,25.8255
DEXAMETHASONE,MK-4827,COLO320DM,29.6625
DEXAMETHASONE,MK-4827,COLO320DM,23.7935
DEXAMETHASONE,MK-5108,COLO320DM,16.8735
DEXAMETHASONE,MK-5108,COLO320DM,0.188
DEXAMETHASONE,MK-5108,COLO320DM,15.105
DEXAMETHASONE,MK-5108,COLO320DM,17.858
DEXAMETHASONE,MK-8669,COLO320DM,6.3005
DEXAMETHASONE,MK-8669,COLO320DM,1.462
DEXAMETHASONE,MK-8669,COLO320DM,3.667
DEXAMETHASONE,MK-8669,COLO320DM,11.815
DEXAMETHASONE,MK-8776,COLO320DM,13.138
DEXAMETHASONE,MK-8776,COLO320DM,11.77
DEXAMETHASONE,MK-8776,COLO320DM,21.734
DEXAMETHASONE,MK-8776,COLO320DM,28.293
DEXAMETHASONE,PD325901,COLO320DM,-2.69
DEXAMETHASONE,PD325901,COLO320DM,3.4465
DEXAMETHASONE,PD325901,COLO320DM,4.951
DEXAMETHASONE,PD325901,COLO320DM,2.8955
DEXAMETHASONE,SORAFENIB,COLO320DM,-2.061
DEXAMETHASONE,SORAFENIB,COLO320DM,-0.8985
DEXAMETHASONE,SORAFENIB,COLO320DM,-7.842
DEXAMETHASONE,SORAFENIB,COLO320DM,-2.958
DEXAMETHASONE,SUNITINIB,COLO320DM,20.046
DEXAMETHASONE,SUNITINIB,COLO320DM,23.3075
DEXAMETHASONE,SUNITINIB,COLO320DM,23.671
DEXAMETHASONE,SUNITINIB,COLO320DM,17.2365
DEXAMETHASONE,TEMOZOLOMIDE,COLO320DM,3.2575
DEXAMETHASONE,TEMOZOLOMIDE,COLO320DM,3.0255
DEXAMETHASONE,TEMOZOLOMIDE,COLO320DM,7.552
DEXAMETHASONE,TEMOZOLOMIDE,COLO320DM,-0.5045
DEXAMETHASONE,ZOLINZA,COLO320DM,24.072
DEXAMETHASONE,ZOLINZA,COLO320DM,23.8145
DEXAMETHASONE,ZOLINZA,COLO320DM,16.6745
DEXAMETHASONE,ZOLINZA,COLO320DM,25.534
DINACICLIB,MK-8776,COLO320DM,19.8685
DINACICLIB,MK-8776,COLO320DM,21.79
DINACICLIB,MK-8776,COLO320DM,25.7095
DINACICLIB,MK-8776,COLO320DM,33.1355
DOXORUBICIN,ABT-888,COLO320DM,18.097
DOXORUBICIN,ABT-888,COLO320DM,14.767
DOXORUBICIN,ABT-888,COLO320DM,20.3885
DOXORUBICIN,ABT-888,COLO320DM,21.1365
DOXORUBICIN,AZD1775,COLO320DM,16.781
DOXORUBICIN,AZD1775,COLO320DM,20.6995
DOXORUBICIN,AZD1775,COLO320DM,20.3055
DOXORUBICIN,AZD1775,COLO320DM,22.1665
DOXORUBICIN,BEZ-235,COLO320DM,9.506
DOXORUBICIN,BEZ-235,COLO320DM,0.527
DOXORUBICIN,BEZ-235,COLO320DM,8.8755
DOXORUBICIN,BEZ-235,COLO320DM,9.534
DOXORUBICIN,BORTEZOMIB,COLO320DM,30.8015
DOXORUBICIN,BORTEZOMIB,COLO320DM,30.4005
DOXORUBICIN,BORTEZOMIB,COLO320DM,30.808
DOXORUBICIN,BORTEZOMIB,COLO320DM,30.0205
DOXORUBICIN,DASATINIB,COLO320DM,30.5265
DOXORUBICIN,DASATINIB,COLO320DM,27.9595
DOXORUBICIN,DASATINIB,COLO320DM,28.3425
DOXORUBICIN,DASATINIB,COLO320DM,20.409
DOXORUBICIN,DINACICLIB,COLO320DM,20.665
DOXORUBICIN,DINACICLIB,COLO320DM,24.7875
DOXORUBICIN,DINACICLIB,COLO320DM,22.7385
DOXORUBICIN,DINACICLIB,COLO320DM,18.504
DOXORUBICIN,ERLOTINIB,COLO320DM,-2.319
DOXORUBICIN,ERLOTINIB,COLO320DM,-9.8565
DOXORUBICIN,ERLOTINIB,COLO320DM,-7.4745
DOXORUBICIN,ERLOTINIB,COLO320DM,-12.726
DOXORUBICIN,GELDANAMYCIN,COLO320DM,24.998
DOXORUBICIN,GELDANAMYCIN,COLO320DM,18.1875
DOXORUBICIN,GELDANAMYCIN,COLO320DM,26.877
DOXORUBICIN,GELDANAMYCIN,COLO320DM,26.381
DOXORUBICIN,L778123,COLO320DM,-25.579
DOXORUBICIN,L778123,COLO320DM,-29.337
DOXORUBICIN,L778123,COLO320DM,-24.369
DOXORUBICIN,L778123,COLO320DM,-27.7185
DOXORUBICIN,LAPATINIB,COLO320DM,35.181
DOXORUBICIN,LAPATINIB,COLO320DM,32.126
DOXORUBICIN,LAPATINIB,COLO320DM,37.075
DOXORUBICIN,LAPATINIB,COLO320DM,33.06
DOXORUBICIN,MK-2206,COLO320DM,5.55
DOXORUBICIN,MK-2206,COLO320DM,5.67
DOXORUBICIN,MK-2206,COLO320DM,9.329
DOXORUBICIN,MK-2206,COLO320DM,10.1965
DOXORUBICIN,MK-4827,COLO320DM,12.6935
DOXORUBICIN,MK-4827,COLO320DM,11.1235
DOXORUBICIN,MK-4827,COLO320DM,15.138
DOXORUBICIN,MK-4827,COLO320DM,17.5465
DOXORUBICIN,MK-5108,COLO320DM,-15.215
DOXORUBICIN,MK-5108,COLO320DM,-11.0115
DOXORUBICIN,MK-5108,COLO320DM,-4.896
DOXORUBICIN,MK-5108,COLO320DM,-7.535
DOXORUBICIN,MK-8669,COLO320DM,11.37
DOXORUBICIN,MK-8669,COLO320DM,22.7265
DOXORUBICIN,MK-8669,COLO320DM,24.7275
DOXORUBICIN,MK-8669,COLO320DM,22.197
DOXORUBICIN,MK-8776,COLO320DM,23.787
DOXORUBICIN,MK-8776,COLO320DM,26.02
DOXORUBICIN,MK-8776,COLO320DM,26.3835
DOXORUBICIN,MK-8776,COLO320DM,27.032
DOXORUBICIN,PD325901,COLO320DM,22.5725
DOXORUBICIN,PD325901,COLO320DM,15.425
DOXORUBICIN,PD325901,COLO320DM,16.9965
DOXORUBICIN,PD325901,COLO320DM,22.142
DOXORUBICIN,SORAFENIB,COLO320DM,-33.4625
DOXORUBICIN,SORAFENIB,COLO320DM,-37.7385
DOXORUBICIN,SORAFENIB,COLO320DM,-49.1315
DOXORUBICIN,SORAFENIB,COLO320DM,-49.3705
DOXORUBICIN,SUNITINIB,COLO320DM,-2.397
DOXORUBICIN,SUNITINIB,COLO320DM,-7.5945
DOXORUBICIN,SUNITINIB,COLO320DM,-6.4385
DOXORUBICIN,SUNITINIB,COLO320DM,-5.34
DOXORUBICIN,TEMOZOLOMIDE,COLO320DM,-2.355
DOXORUBICIN,TEMOZOLOMIDE,COLO320DM,1.6205
DOXORUBICIN,TEMOZOLOMIDE,COLO320DM,2.256
DOXORUBICIN,TEMOZOLOMIDE,COLO320DM,0.8515
DOXORUBICIN,ZOLINZA,COLO320DM,12.383
DOXORUBICIN,ZOLINZA,COLO320DM,13.091
DOXORUBICIN,ZOLINZA,COLO320DM,12.282
DOXORUBICIN,ZOLINZA,COLO320DM,3.722
ERLOTINIB,ABT-888,COLO320DM,13.113
ERLOTINIB,ABT-888,COLO320DM,15.118
ERLOTINIB,ABT-888,COLO320DM,15.404
ERLOTINIB,ABT-888,COLO320DM,9.9425
ERLOTINIB,BEZ-235,COLO320DM,19.0335
ERLOTINIB,BEZ-235,COLO320DM,10.484
ERLOTINIB,BEZ-235,COLO320DM,13.8885
ERLOTINIB,BEZ-235,COLO320DM,17.1355
ERLOTINIB,BORTEZOMIB,COLO320DM,43.1785
ERLOTINIB,BORTEZOMIB,COLO320DM,41.3335
ERLOTINIB,BORTEZOMIB,COLO320DM,45.623
ERLOTINIB,BORTEZOMIB,COLO320DM,47.185
ERLOTINIB,DASATINIB,COLO320DM,19.3205
ERLOTINIB,DASATINIB,COLO320DM,24.474
ERLOTINIB,DASATINIB,COLO320DM,20.234
ERLOTINIB,DASATINIB,COLO320DM,19.7325
ERLOTINIB,DINACICLIB,COLO320DM,36.6825
ERLOTINIB,DINACICLIB,COLO320DM,44.1375
ERLOTINIB,DINACICLIB,COLO320DM,32.558
ERLOTINIB,DINACICLIB,COLO320DM,38.0065
ERLOTINIB,GELDANAMYCIN,COLO320DM,15.926
ERLOTINIB,GELDANAMYCIN,COLO320DM,20.4675
ERLOTINIB,GELDANAMYCIN,COLO320DM,18.448
ERLOTINIB,GELDANAMYCIN,COLO320DM,16.628
ERLOTINIB,MK-8669,COLO320DM,27.6635
ERLOTINIB,MK-8669,COLO320DM,19.497
ERLOTINIB,MK-8669,COLO320DM,21.051
ERLOTINIB,MK-8669,COLO320DM,21.6245
ERLOTINIB,MK-8776,COLO320DM,35.699
ERLOTINIB,MK-8776,COLO320DM,22.465
ERLOTINIB,MK-8776,COLO320DM,27.3955
ERLOTINIB,MK-8776,COLO320DM,28.186
ERLOTINIB,OXALIPLATIN,COLO320DM,6.777
ERLOTINIB,OXALIPLATIN,COLO320DM,0.5695
ERLOTINIB,OXALIPLATIN,COLO320DM,5.4935
ERLOTINIB,OXALIPLATIN,COLO320DM,11.8685
ERLOTINIB,PD325901,COLO320DM,14.846
ERLOTINIB,PD325901,COLO320DM,9.6615
ERLOTINIB,PD325901,COLO320DM,18.386
ERLOTINIB,PD325901,COLO320DM,17.9865
ERLOTINIB,SN-38,COLO320DM,24.725
ERLOTINIB,SN-38,COLO320DM,25.7075
ERLOTINIB,SN-38,COLO320DM,26.0195
ERLOTINIB,SN-38,COLO320DM,32.943
ERLOTINIB,SORAFENIB,COLO320DM,-13.9995
ERLOTINIB,SORAFENIB,COLO320DM,-10.246
ERLOTINIB,SORAFENIB,COLO320DM,-12.592
ERLOTINIB,SORAFENIB,COLO320DM,-8.843
ERLOTINIB,TOPOTECAN,COLO320DM,1.378
ERLOTINIB,TOPOTECAN,COLO320DM,1.261
ERLOTINIB,TOPOTECAN,COLO320DM,4.351
ERLOTINIB,TOPOTECAN,COLO320DM,0.3595
ETOPOSIDE,ABT-888,COLO320DM,12.828
ETOPOSIDE,ABT-888,COLO320DM,8.4145
ETOPOSIDE,ABT-888,COLO320DM,9.6745
ETOPOSIDE,ABT-888,COLO320DM,18.04
ETOPOSIDE,AZD1775,COLO320DM,25.4015
ETOPOSIDE,AZD1775,COLO320DM,26.0745
ETOPOSIDE,AZD1775,COLO320DM,31.657
ETOPOSIDE,AZD1775,COLO320DM,31.006
ETOPOSIDE,BEZ-235,COLO320DM,3.1485
ETOPOSIDE,BEZ-235,COLO320DM,15.119
ETOPOSIDE,BEZ-235,COLO320DM,12.538
ETOPOSIDE,BEZ-235,COLO320DM,15.0865
ETOPOSIDE,BORTEZOMIB,COLO320DM,48.851
ETOPOSIDE,BORTEZOMIB,COLO320DM,54.5145
ETOPOSIDE,BORTEZOMIB,COLO320DM,55.7235
ETOPOSIDE,BORTEZOMIB,COLO320DM,51.2965
ETOPOSIDE,DASATINIB,COLO320DM,18.752
ETOPOSIDE,DASATINIB,COLO320DM,19.3805
ETOPOSIDE,DASATINIB,COLO320DM,20.9815
ETOPOSIDE,DASATINIB,COLO320DM,22.5755
ETOPOSIDE,DINACICLIB,COLO320DM,35.8005
ETOPOSIDE,DINACICLIB,COLO320DM,13.6
ETOPOSIDE,DINACICLIB,COLO320DM,17.3825
ETOPOSIDE,DINACICLIB,COLO320DM,23.284
ETOPOSIDE,ERLOTINIB,COLO320DM,30.112
ETOPOSIDE,ERLOTINIB,COLO320DM,25.065
ETOPOSIDE,ERLOTINIB,COLO320DM,30.398
ETOPOSIDE,ERLOTINIB,COLO320DM,29.9585
ETOPOSIDE,GELDANAMYCIN,COLO320DM,16.8735
ETOPOSIDE,GELDANAMYCIN,COLO320DM,12.023
ETOPOSIDE,GELDANAMYCIN,COLO320DM,17.663
ETOPOSIDE,GELDANAMYCIN,COLO320DM,25.072
ETOPOSIDE,LAPATINIB,COLO320DM,46.2005
ETOPOSIDE,LAPATINIB,COLO320DM,51.259
ETOPOSIDE,LAPATINIB,COLO320DM,49.8995
ETOPOSIDE,LAPATINIB,COLO320DM,53.3645
ETOPOSIDE,MK-2206,COLO320DM,26.507
ETOPOSIDE,MK-2206,COLO320DM,24.925
ETOPOSIDE,MK-2206,COLO320DM,26.165
ETOPOSIDE,MK-2206,COLO320DM,26.032
ETOPOSIDE,MK-4827,COLO320DM,35.864
ETOPOSIDE,MK-4827,COLO320DM,32.53
ETOPOSIDE,MK-4827,COLO320DM,29.089
ETOPOSIDE,MK-4827,COLO320DM,38.9
ETOPOSIDE,MK-5108,COLO320DM,10.602
ETOPOSIDE,MK-5108,COLO320DM,5.0905
ETOPOSIDE,MK-5108,COLO320DM,-2.362
ETOPOSIDE,MK-5108,COLO320DM,8.222
ETOPOSIDE,MK-8669,COLO320DM,11.925
ETOPOSIDE,MK-8669,COLO320DM,13.5185
ETOPOSIDE,MK-8669,COLO320DM,20.069
ETOPOSIDE,MK-8669,COLO320DM,16.4485
ETOPOSIDE,MK-8776,COLO320DM,33.8455
ETOPOSIDE,MK-8776,COLO320DM,34.3525
ETOPOSIDE,MK-8776,COLO320DM,28.6015
ETOPOSIDE,MK-8776,COLO320DM,32.6905
ETOPOSIDE,PD325901,COLO320DM,12.0985
ETOPOSIDE,PD325901,COLO320DM,5.47
ETOPOSIDE,PD325901,COLO320DM,13.3195
ETOPOSIDE,PD325901,COLO320DM,16.7345
ETOPOSIDE,SORAFENIB,COLO320DM,-23.101
ETOPOSIDE,SORAFENIB,COLO320DM,-13.7055
ETOPOSIDE,SORAFENIB,COLO320DM,-11.7195
ETOPOSIDE,SORAFENIB,COLO320DM,-9.1915
ETOPOSIDE,SUNITINIB,COLO320DM,18.338
ETOPOSIDE,SUNITINIB,COLO320DM,13.9385
ETOPOSIDE,SUNITINIB,COLO320DM,18.0305
ETOPOSIDE,SUNITINIB,COLO320DM,19.4845
ETOPOSIDE,TEMOZOLOMIDE,COLO320DM,1.2475
ETOPOSIDE,TEMOZOLOMIDE,COLO320DM,-2.9735
ETOPOSIDE,TEMOZOLOMIDE,COLO320DM,-3.4075
ETOPOSIDE,TEMOZOLOMIDE,COLO320DM,4.1695
ETOPOSIDE,ZOLINZA,COLO320DM,20.921
ETOPOSIDE,ZOLINZA,COLO320DM,15.5825
ETOPOSIDE,ZOLINZA,COLO320DM,11.7885
ETOPOSIDE,ZOLINZA,COLO320DM,21.182
GELDANAMYCIN,BEZ-235,COLO320DM,22.3275
GELDANAMYCIN,BEZ-235,COLO320DM,23.0285
GELDANAMYCIN,BEZ-235,COLO320DM,24.847
GELDANAMYCIN,BEZ-235,COLO320DM,24.502
GELDANAMYCIN,DINACICLIB,COLO320DM,20.444
GELDANAMYCIN,DINACICLIB,COLO320DM,28.238
GELDANAMYCIN,DINACICLIB,COLO320DM,24.606
GELDANAMYCIN,DINACICLIB,COLO320DM,23.8245
GELDANAMYCIN,MK-8776,COLO320DM,14.65
GELDANAMYCIN,MK-8776,COLO320DM,22.789
GELDANAMYCIN,MK-8776,COLO320DM,15.8495
GELDANAMYCIN,MK-8776,COLO320DM,23.751
GELDANAMYCIN,OXALIPLATIN,COLO320DM,-8.8335
GELDANAMYCIN,OXALIPLATIN,COLO320DM,-0.3725
GELDANAMYCIN,OXALIPLATIN,COLO320DM,-0.6405
GELDANAMYCIN,OXALIPLATIN,COLO320DM,0.425
GELDANAMYCIN,SN-38,COLO320DM,10.0985
GELDANAMYCIN,SN-38,COLO320DM,16.7445
GELDANAMYCIN,SN-38,COLO320DM,14.7865
GELDANAMYCIN,SN-38,COLO320DM,19.8995
GELDANAMYCIN,SORAFENIB,COLO320DM,-5.1005
GELDANAMYCIN,SORAFENIB,COLO320DM,-15.1055
GELDANAMYCIN,SORAFENIB,COLO320DM,1.0015
GELDANAMYCIN,SORAFENIB,COLO320DM,-6.451
GELDANAMYCIN,TOPOTECAN,COLO320DM,-1.9655
GELDANAMYCIN,TOPOTECAN,COLO320DM,-0.5595
GELDANAMYCIN,TOPOTECAN,COLO320DM,5.994
GELDANAMYCIN,TOPOTECAN,COLO320DM,1.0765
GEMCITABINE,ABT-888,COLO320DM,-9.99
GEMCITABINE,ABT-888,COLO320DM,-11.0395
GEMCITABINE,ABT-888,COLO320DM,-13.278
GEMCITABINE,ABT-888,COLO320DM,-14.2795
GEMCITABINE,AZD1775,COLO320DM,-9.1065
GEMCITABINE,AZD1775,COLO320DM,-10.052
GEMCITABINE,AZD1775,COLO320DM,-10.6205
GEMCITABINE,AZD1775,COLO320DM,-10.5415
GEMCITABINE,BEZ-235,COLO320DM,-24.2705
GEMCITABINE,BEZ-235,COLO320DM,-28.05
GEMCITABINE,BEZ-235,COLO320DM,-22.019
GEMCITABINE,BEZ-235,COLO320DM,-22.7885
GEMCITABINE,BORTEZOMIB,COLO320DM,-4.2795
GEMCITABINE,BORTEZOMIB,COLO320DM,-2.6315
GEMCITABINE,BORTEZOMIB,COLO320DM,-8.3325
GEMCITABINE,BORTEZOMIB,COLO320DM,-9.875
GEMCITABINE,DASATINIB,COLO320DM,-3.2
GEMCITABINE,DASATINIB,COLO320DM,-0.2475
GEMCITABINE,DASATINIB,COLO320DM,-1.9365
GEMCITABINE,DASATINIB,COLO320DM,-1.499
GEMCITABINE,DINACICLIB,COLO320DM,-22.063
GEMCITABINE,DINACICLIB,COLO320DM,-21.682
GEMCITABINE,DINACICLIB,COLO320DM,-15.987
GEMCITABINE,DINACICLIB,COLO320DM,-17.142
GEMCITABINE,ERLOTINIB,COLO320DM,-26.333
GEMCITABINE,ERLOTINIB,COLO320DM,-18.9595
GEMCITABINE,ERLOTINIB,COLO320DM,-16.698
GEMCITABINE,ERLOTINIB,COLO320DM,-19.284
GEMCITABINE,GELDANAMYCIN,COLO320DM,-3.193
GEMCITABINE,GELDANAMYCIN,COLO320DM,1.3055
GEMCITABINE,GELDANAMYCIN,COLO320DM,-5.437
GEMCITABINE,GELDANAMYCIN,COLO320DM,-7.182
GEMCITABINE,LAPATINIB,COLO320DM,-17.213
GEMCITABINE,LAPATINIB,COLO320DM,-19.9385
GEMCITABINE,LAPATINIB,COLO320DM,-16.257
GEMCITABINE,LAPATINIB,COLO320DM,-15.8475
GEMCITABINE,MK-2206,COLO320DM,-18.9135
GEMCITABINE,MK-2206,COLO320DM,-24.065
GEMCITABINE,MK-2206,COLO320DM,-18.7145
GEMCITABINE,MK-2206,COLO320DM,-16.356
GEMCITABINE,MK-4827,COLO320DM,-23.2785
GEMCITABINE,MK-4827,COLO320DM,-12.119
GEMCITABINE,MK-4827,COLO320DM,-16.3555
GEMCITABINE,MK-4827,COLO320DM,-16.4405
GEMCITABINE,MK-5108,COLO320DM,-20.879
GEMCITABINE,MK-5108,COLO320DM,-27.111
GEMCITABINE,MK-5108,COLO320DM,-17.6785
GEMCITABINE,MK-5108,COLO320DM,-19.389
GEMCITABINE,MK-8669,COLO320DM,-0.385
GEMCITABINE,MK-8669,COLO320DM,-14.438
GEMCITABINE,MK-8669,COLO320DM,-3.7535
GEMCITABINE,MK-8669,COLO320DM,-9.0715
GEMCITABINE,MK-8776,COLO320DM,-2.53
GEMCITABINE,MK-8776,COLO320DM,-2.5585
GEMCITABINE,MK-8776,COLO320DM,-2.4825
GEMCITABINE,MK-8776,COLO320DM,-3.192
GEMCITABINE,PD325901,COLO320DM,-3.234
GEMCITABINE,PD325901,COLO320DM,-2.689
GEMCITABINE,PD325901,COLO320DM,-2.103
GEMCITABINE,PD325901,COLO320DM,0.7375
GEMCITABINE,SORAFENIB,COLO320DM,-51.2125
GEMCITABINE,SORAFENIB,COLO320DM,-50.8525
GEMCITABINE,SORAFENIB,COLO320DM,-50.85
GEMCITABINE,SORAFENIB,COLO320DM,-46.3495
GEMCITABINE,SUNITINIB,COLO320DM,-32.086
GEMCITABINE,SUNITINIB,COLO320DM,-34.2495
GEMCITABINE,SUNITINIB,COLO320DM,-30.867
GEMCITABINE,SUNITINIB,COLO320DM,-30.9055
GEMCITABINE,TEMOZOLOMIDE,COLO320DM,-32.717
GEMCITABINE,TEMOZOLOMIDE,COLO320DM,-41.8925
GEMCITABINE,TEMOZOLOMIDE,COLO320DM,-33.549
GEMCITABINE,TEMOZOLOMIDE,COLO320DM,-38.4465
L778123,ABT-888,COLO320DM,-11.0505
L778123,ABT-888,COLO320DM,-6.219
L778123,ABT-888,COLO320DM,-3.976
L778123,ABT-888,COLO320DM,-2.1445
L778123,AZD1775,COLO320DM,7.9705
L778123,AZD1775,COLO320DM,11.6925
L778123,AZD1775,COLO320DM,9.17
L778123,AZD1775,COLO320DM,7.296
L778123,BEZ-235,COLO320DM,-1.5265
L778123,BEZ-235,COLO320DM,-1.275
L778123,BEZ-235,COLO320DM,1.797
L778123,BEZ-235,COLO320DM,3.5405
L778123,BORTEZOMIB,COLO320DM,14.325
L778123,BORTEZOMIB,COLO320DM,17.927
L778123,BORTEZOMIB,COLO320DM,17.34
L778123,BORTEZOMIB,COLO320DM,17.1935
L778123,DASATINIB,COLO320DM,7.2365
L778123,DASATINIB,COLO320DM,1.353
L778123,DASATINIB,COLO320DM,-6.3395
L778123,DASATINIB,COLO320DM,4.998
L778123,DINACICLIB,COLO320DM,-2.3775
L778123,DINACICLIB,COLO320DM,5.405
L778123,DINACICLIB,COLO320DM,4.0665
L778123,DINACICLIB,COLO320DM,2.875
L778123,ERLOTINIB,COLO320DM,0.8655
L778123,ERLOTINIB,COLO320DM,2.322
L778123,ERLOTINIB,COLO320DM,3.419
L778123,ERLOTINIB,COLO320DM,6.5585
L778123,ETOPOSIDE,COLO320DM,3.75
L778123,ETOPOSIDE,COLO320DM,-5.0995
L778123,ETOPOSIDE,COLO320DM,1.8725
L778123,ETOPOSIDE,COLO320DM,-2.866
L778123,GELDANAMYCIN,COLO320DM,-6.9905
L778123,GELDANAMYCIN,COLO320DM,4.7165
L778123,GELDANAMYCIN,COLO320DM,14.3135
L778123,GELDANAMYCIN,COLO320DM,7.456
L778123,GEMCITABINE,COLO320DM,-29.8055
L778123,GEMCITABINE,COLO320DM,-30.387
L778123,GEMCITABINE,COLO320DM,-28.396
L778123,GEMCITABINE,COLO320DM,-27.354
L778123,LAPATINIB,COLO320DM,15.333
L778123,LAPATINIB,COLO320DM,16.4115
L778123,LAPATINIB,COLO320DM,16.973
L778123,LAPATINIB,COLO320DM,20.956
L778123,MK-2206,COLO320DM,1.327
L778123,MK-2206,COLO320DM,4.8325
L778123,MK-2206,COLO320DM,6.7225
L778123,MK-2206,COLO320DM,2.42
L778123,MK-4827,COLO320DM,9.666
L778123,MK-4827,COLO320DM,7.7205
L778123,MK-4827,COLO320DM,4.9725
L778123,MK-4827,COLO320DM,11.4635
L778123,MK-5108,COLO320DM,-52.671
L778123,MK-5108,COLO320DM,-55.901
L778123,MK-5108,COLO320DM,-55.098
L778123,MK-5108,COLO320DM,-55.0935
L778123,MK-8669,COLO320DM,-9.094
L778123,MK-8669,COLO320DM,7.245
L778123,MK-8669,COLO320DM,1.6825
L778123,MK-8669,COLO320DM,7.2965
L778123,MK-8776,COLO320DM,6.379
L778123,MK-8776,COLO320DM,4.9495
L778123,MK-8776,COLO320DM,5.9985
L778123,MK-8776,COLO320DM,4.7795
L778123,OXALIPLATIN,COLO320DM,-7.9155
L778123,OXALIPLATIN,COLO320DM,-2.751
L778123,OXALIPLATIN,COLO320DM,-7.289
L778123,OXALIPLATIN,COLO320DM,-2.69
L778123,PD325901,COLO320DM,-9.571
L778123,PD325901,COLO320DM,-5.9555
L778123,PD325901,COLO320DM,0.3885
L778123,PD325901,COLO320DM,-5.3375
L778123,SN-38,COLO320DM,0.73
L778123,SN-38,COLO320DM,3.407
L778123,SN-38,COLO320DM,1.8895
L778123,SN-38,COLO320DM,1.761
L778123,SORAFENIB,COLO320DM,-26.3425
L778123,SORAFENIB,COLO320DM,-34.5495
L778123,SORAFENIB,COLO320DM,-19.73
L778123,SORAFENIB,COLO320DM,-28.4755
L778123,SUNITINIB,COLO320DM,-9.1475
L778123,SUNITINIB,COLO320DM,-4.9265
L778123,SUNITINIB,COLO320DM,0.5725
L778123,SUNITINIB,COLO320DM,-3.208
L778123,TEMOZOLOMIDE,COLO320DM,-26.564
L778123,TEMOZOLOMIDE,COLO320DM,-21.106
L778123,TEMOZOLOMIDE,COLO320DM,-20.013
L778123,TEMOZOLOMIDE,COLO320DM,-21.3275
L778123,TOPOTECAN,COLO320DM,-21.8205
L778123,TOPOTECAN,COLO320DM,-14.959
L778123,TOPOTECAN,COLO320DM,-12.188
L778123,TOPOTECAN,COLO320DM,-13.9185
L778123,VINORELBINE,COLO320DM,4.4415
L778123,VINORELBINE,COLO320DM,1.527
L778123,VINORELBINE,COLO320DM,0.018
L778123,VINORELBINE,COLO320DM,-2.9225
L778123,ZOLINZA,COLO320DM,-5.5965
L778123,ZOLINZA,COLO320DM,-5.841
L778123,ZOLINZA,COLO320DM,-1.9845
L778123,ZOLINZA,COLO320DM,-3.099
LAPATINIB,ABT-888,COLO320DM,35.6255
LAPATINIB,ABT-888,COLO320DM,26.168
LAPATINIB,ABT-888,COLO320DM,27.056
LAPATINIB,ABT-888,COLO320DM,31.6465
LAPATINIB,BEZ-235,COLO320DM,23.804
LAPATINIB,BEZ-235,COLO320DM,28.8715
LAPATINIB,BEZ-235,COLO320DM,31.377
LAPATINIB,BEZ-235,COLO320DM,32.935
LAPATINIB,BORTEZOMIB,COLO320DM,60.142
LAPATINIB,BORTEZOMIB,COLO320DM,63.0265
LAPATINIB,BORTEZOMIB,COLO320DM,63.683
LAPATINIB,BORTEZOMIB,COLO320DM,64.207
LAPATINIB,DASATINIB,COLO320DM,38.8275
LAPATINIB,DASATINIB,COLO320DM,39.3365
LAPATINIB,DASATINIB,COLO320DM,40.4375
LAPATINIB,DASATINIB,COLO320DM,45.171
LAPATINIB,DINACICLIB,COLO320DM,50.171
LAPATINIB,DINACICLIB,COLO320DM,52.746
LAPATINIB,DINACICLIB,COLO320DM,56.981
LAPATINIB,DINACICLIB,COLO320DM,59.816
